seq,decision
0,BLOCK
1,ALLOW
2,ALLOW
3,BLOCK
4,ALLOW
5,BLOCK
6,ALLOW
7,BLOCK
8,BLOCK
9,BLOCK
10,BLOCK
11,BLOCK
12,BLOCK
13,BLOCK
14,BLOCK
15,BLOCK
16,ALLOW
17,BLOCK
18,BLOCK
19,ALLOW
20,BLOCK
21,BLOCK
22,BLOCK
23,BLOCK
24,BLOCK
25,BLOCK
26,BLOCK
27,ALLOW
28,BLOCK
29,BLOCK
30,BLOCK
31,BLOCK
32,BLOCK
33,BLOCK
34,ALLOW
35,BLOCK
36,BLOCK
37,BLOCK
38,BLOCK
39,BLOCK
40,BLOCK
41,BLOCK
42,BLOCK
43,BLOCK
44,BLOCK
45,BLOCK
46,BLOCK
47,BLOCK
48,BLOCK
49,BLOCK
50,BLOCK
51,BLOCK
52,BLOCK
53,ALLOW
54,BLOCK
55,BLOCK
56,ALLOW
57,ALLOW
58,ALLOW
59,BLOCK
60,BLOCK
61,ALLOW
62,BLOCK
63,BLOCK
64,BLOCK
65,BLOCK
66,ALLOW
67,ALLOW
68,BLOCK
69,BLOCK
70,ALLOW
71,BLOCK
72,BLOCK
73,ALLOW
74,BLOCK
75,BLOCK
76,ALLOW
77,BLOCK
78,ALLOW
79,BLOCK
80,BLOCK
81,ALLOW
82,ALLOW
83,ALLOW
84,BLOCK
85,BLOCK
86,ALLOW
87,BLOCK
88,BLOCK
89,BLOCK
90,BLOCK
91,BLOCK
92,BLOCK
93,BLOCK
94,ALLOW
95,BLOCK
96,BLOCK
97,BLOCK
98,BLOCK
99,BLOCK
100,BLOCK
101,BLOCK
102,BLOCK
103,ALLOW
104,BLOCK
105,BLOCK
106,BLOCK
107,BLOCK
108,BLOCK
109,BLOCK
110,BLOCK
111,ALLOW
112,BLOCK
113,BLOCK
114,ALLOW
115,ALLOW
116,BLOCK
117,BLOCK
118,BLOCK
119,ALLOW
120,BLOCK
121,BLOCK
122,BLOCK
123,ALLOW
124,BLOCK
125,BLOCK
126,ALLOW
127,ALLOW
128,BLOCK
129,ALLOW
130,BLOCK
131,BLOCK
132,ALLOW
133,BLOCK
134,ALLOW
135,BLOCK
136,BLOCK
137,ALLOW
138,BLOCK
139,BLOCK
140,BLOCK
141,BLOCK
142,BLOCK
143,BLOCK
144,BLOCK
145,BLOCK
146,BLOCK
147,BLOCK
148,BLOCK
149,BLOCK
150,BLOCK
151,BLOCK
152,ALLOW
153,BLOCK
154,ALLOW
155,BLOCK
156,BLOCK
157,ALLOW
158,ALLOW
159,BLOCK
160,BLOCK
161,ALLOW
162,BLOCK
163,BLOCK
164,ALLOW
165,BLOCK
166,BLOCK
167,BLOCK
168,ALLOW
169,BLOCK
170,BLOCK
171,BLOCK
172,BLOCK
173,BLOCK
174,BLOCK
175,BLOCK
176,BLOCK
177,BLOCK
178,BLOCK
179,BLOCK
180,BLOCK
181,BLOCK
182,ALLOW
183,BLOCK
184,ALLOW
185,ALLOW
186,BLOCK
187,BLOCK
188,ALLOW
189,ALLOW
190,BLOCK
191,BLOCK
192,BLOCK
193,BLOCK
194,BLOCK
195,ALLOW
196,ALLOW
197,BLOCK
198,BLOCK
199,BLOCK
200,ALLOW
201,BLOCK
202,BLOCK
203,BLOCK
204,BLOCK
205,BLOCK
206,BLOCK
207,BLOCK
208,BLOCK
209,BLOCK
210,ALLOW
211,BLOCK
212,BLOCK
213,BLOCK
214,BLOCK
215,BLOCK
216,BLOCK
217,BLOCK
218,BLOCK
219,BLOCK
220,ALLOW
221,ALLOW
222,ALLOW
223,BLOCK
224,BLOCK
225,ALLOW
226,BLOCK
227,BLOCK
228,BLOCK
229,ALLOW
230,BLOCK
231,BLOCK
232,BLOCK
233,BLOCK
234,ALLOW
235,BLOCK
236,BLOCK
237,BLOCK
238,ALLOW
239,BLOCK
240,BLOCK
241,BLOCK
242,BLOCK
243,ALLOW
244,BLOCK
245,BLOCK
246,BLOCK
247,BLOCK
248,BLOCK
249,BLOCK
250,BLOCK
251,ALLOW
252,ALLOW
253,BLOCK
254,BLOCK
255,BLOCK
256,BLOCK
257,BLOCK
258,BLOCK
259,BLOCK
260,BLOCK
261,BLOCK
262,BLOCK
263,BLOCK
264,BLOCK
265,BLOCK
266,BLOCK
267,BLOCK
268,BLOCK
269,ALLOW
270,BLOCK
271,BLOCK
272,BLOCK
273,ALLOW
274,ALLOW
275,BLOCK
276,BLOCK
277,BLOCK
278,BLOCK
279,ALLOW
280,BLOCK
281,BLOCK
282,BLOCK
283,BLOCK
284,ALLOW
285,BLOCK
286,BLOCK
287,ALLOW
288,BLOCK
289,BLOCK
290,BLOCK
291,BLOCK
292,BLOCK
293,BLOCK
294,BLOCK
295,ALLOW
296,BLOCK
297,BLOCK
298,ALLOW
299,ALLOW
300,BLOCK
301,BLOCK
302,ALLOW
303,ALLOW
304,BLOCK
305,BLOCK
306,ALLOW
307,BLOCK
308,BLOCK
309,BLOCK
310,ALLOW
311,ALLOW
312,BLOCK
313,BLOCK
314,ALLOW
315,BLOCK
316,BLOCK
317,BLOCK
318,BLOCK
319,BLOCK
320,BLOCK
321,BLOCK
322,BLOCK
323,ALLOW
324,BLOCK
325,BLOCK
326,BLOCK
327,BLOCK
328,ALLOW
329,BLOCK
330,BLOCK
331,BLOCK
332,BLOCK
333,BLOCK
334,BLOCK
335,BLOCK
336,ALLOW
337,BLOCK
338,BLOCK
339,BLOCK
340,BLOCK
341,BLOCK
342,BLOCK
343,ALLOW
344,BLOCK
345,ALLOW
346,ALLOW
347,BLOCK
348,BLOCK
349,BLOCK
350,BLOCK
351,BLOCK
352,BLOCK
353,BLOCK
354,BLOCK
355,ALLOW
356,BLOCK
357,ALLOW
358,BLOCK
359,BLOCK
360,ALLOW
361,BLOCK
362,ALLOW
363,BLOCK
364,BLOCK
365,BLOCK
366,BLOCK
367,BLOCK
368,BLOCK
369,ALLOW
370,BLOCK
371,BLOCK
372,BLOCK
373,BLOCK
374,ALLOW
375,ALLOW
376,ALLOW
377,BLOCK
378,BLOCK
379,ALLOW
380,ALLOW
381,BLOCK
382,ALLOW
383,BLOCK
384,BLOCK
385,BLOCK
386,BLOCK
387,ALLOW
388,BLOCK
389,ALLOW
390,ALLOW
391,BLOCK
392,BLOCK
393,ALLOW
394,BLOCK
