seq,decision
0,ALLOW
1,BLOCK
2,BLOCK
3,BLOCK
4,ALLOW
5,BLOCK
6,ALLOW
7,BLOCK
8,BLOCK
9,ALLOW
10,BLOCK
11,ALLOW
12,BLOCK
13,BLOCK
14,BLOCK
15,ALLOW
16,BLOCK
17,BLOCK
18,ALLOW
19,ALLOW
20,ALLOW
21,ALLOW
22,BLOCK
23,BLOCK
24,BLOCK
25,BLOCK
26,BLOCK
27,BLOCK
28,BLOCK
29,ALLOW
30,ALLOW
31,ALLOW
32,BLOCK
33,BLOCK
34,ALLOW
35,BLOCK
36,ALLOW
37,BLOCK
38,ALLOW
39,BLOCK
40,BLOCK
41,BLOCK
42,BLOCK
43,BLOCK
44,BLOCK
45,BLOCK
46,BLOCK
47,BLOCK
48,BLOCK
49,ALLOW
50,ALLOW
51,ALLOW
52,BLOCK
53,ALLOW
54,ALLOW
55,ALLOW
56,BLOCK
57,BLOCK
58,ALLOW
59,ALLOW
60,ALLOW
61,BLOCK
62,BLOCK
63,BLOCK
64,ALLOW
65,BLOCK
66,BLOCK
67,BLOCK
68,BLOCK
69,ALLOW
70,ALLOW
71,BLOCK
72,ALLOW
73,BLOCK
74,BLOCK
75,ALLOW
76,BLOCK
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,ALLOW
82,BLOCK
83,BLOCK
84,BLOCK
85,BLOCK
86,BLOCK
87,ALLOW
88,BLOCK
89,BLOCK
90,BLOCK
91,ALLOW
92,BLOCK
93,ALLOW
94,ALLOW
95,ALLOW
96,ALLOW
97,BLOCK
98,ALLOW
99,BLOCK
100,ALLOW
101,ALLOW
102,BLOCK
103,ALLOW
104,ALLOW
105,BLOCK
106,BLOCK
107,ALLOW
108,BLOCK
109,BLOCK
110,ALLOW
111,BLOCK
112,ALLOW
113,ALLOW
114,BLOCK
115,BLOCK
116,ALLOW
117,BLOCK
118,ALLOW
119,ALLOW
120,ALLOW
121,BLOCK
122,ALLOW
123,BLOCK
124,ALLOW
125,BLOCK
126,BLOCK
127,BLOCK
128,ALLOW
129,ALLOW
130,BLOCK
131,ALLOW
132,ALLOW
133,ALLOW
134,ALLOW
135,BLOCK
136,BLOCK
137,BLOCK
138,BLOCK
139,ALLOW
140,BLOCK
141,BLOCK
142,ALLOW
143,ALLOW
144,ALLOW
145,ALLOW
146,BLOCK
147,BLOCK
148,ALLOW
149,BLOCK
150,BLOCK
151,BLOCK
152,BLOCK
153,BLOCK
154,BLOCK
155,ALLOW
156,BLOCK
157,BLOCK
158,ALLOW
159,ALLOW
160,ALLOW
161,BLOCK
162,BLOCK
163,ALLOW
164,BLOCK
165,ALLOW
166,BLOCK
167,BLOCK
168,ALLOW
169,ALLOW
170,ALLOW
171,BLOCK
172,ALLOW
173,ALLOW
174,ALLOW
175,BLOCK
176,BLOCK
177,ALLOW
178,ALLOW
179,BLOCK
180,BLOCK
181,ALLOW
182,BLOCK
183,ALLOW
184,BLOCK
185,BLOCK
186,BLOCK
187,ALLOW
188,BLOCK
189,BLOCK
190,ALLOW
191,BLOCK
192,BLOCK
193,BLOCK
194,BLOCK
195,BLOCK
196,BLOCK
197,ALLOW
198,BLOCK
199,BLOCK
200,ALLOW
201,BLOCK
202,ALLOW
203,ALLOW
204,BLOCK
205,ALLOW
206,ALLOW
207,BLOCK
208,BLOCK
209,BLOCK
210,BLOCK
211,ALLOW
212,BLOCK
213,ALLOW
214,ALLOW
215,BLOCK
216,ALLOW
217,BLOCK
218,ALLOW
219,BLOCK
220,BLOCK
221,ALLOW
222,BLOCK
223,ALLOW
224,BLOCK
225,BLOCK
226,ALLOW
227,ALLOW
228,BLOCK
229,BLOCK
230,BLOCK
231,ALLOW
232,BLOCK
233,BLOCK
234,ALLOW
235,ALLOW
236,BLOCK
237,ALLOW
238,ALLOW
239,BLOCK
240,BLOCK
241,BLOCK
242,BLOCK
243,BLOCK
244,BLOCK
245,BLOCK
246,BLOCK
247,ALLOW
248,ALLOW
249,BLOCK
250,ALLOW
251,ALLOW
252,BLOCK
253,BLOCK
254,BLOCK
255,BLOCK
256,ALLOW
257,BLOCK
258,BLOCK
259,ALLOW
260,BLOCK
261,ALLOW
262,BLOCK
263,BLOCK
264,ALLOW
265,ALLOW
266,BLOCK
267,BLOCK
268,ALLOW
269,ALLOW
270,ALLOW
271,ALLOW
272,BLOCK
273,BLOCK
274,BLOCK
275,BLOCK
276,BLOCK
277,BLOCK
278,ALLOW
279,ALLOW
280,ALLOW
281,ALLOW
282,ALLOW
283,ALLOW
284,BLOCK
285,BLOCK
286,BLOCK
287,BLOCK
288,ALLOW
289,BLOCK
290,ALLOW
291,BLOCK
292,ALLOW
293,ALLOW
294,BLOCK
295,BLOCK
296,ALLOW
297,ALLOW
298,BLOCK
299,ALLOW
300,BLOCK
301,ALLOW
302,ALLOW
303,BLOCK
304,ALLOW
305,BLOCK
306,ALLOW
307,BLOCK
308,BLOCK
309,BLOCK
310,ALLOW
311,BLOCK
312,ALLOW
313,ALLOW
314,BLOCK
315,BLOCK
316,BLOCK
317,BLOCK
318,ALLOW
319,ALLOW
320,ALLOW
321,BLOCK
322,ALLOW
323,BLOCK
324,BLOCK
325,ALLOW
326,ALLOW
327,BLOCK
328,BLOCK
329,BLOCK
330,ALLOW
331,ALLOW
332,ALLOW
333,ALLOW
334,ALLOW
335,ALLOW
336,ALLOW
337,BLOCK
338,BLOCK
339,BLOCK
340,BLOCK
341,ALLOW
342,ALLOW
343,BLOCK
344,BLOCK
345,BLOCK
346,BLOCK
347,BLOCK
348,ALLOW
349,BLOCK
350,ALLOW
351,ALLOW
352,BLOCK
353,BLOCK
354,BLOCK
355,BLOCK
356,BLOCK
357,ALLOW
358,BLOCK
359,BLOCK
360,ALLOW
361,ALLOW
362,BLOCK
363,ALLOW
364,ALLOW
365,ALLOW
366,ALLOW
367,ALLOW
368,BLOCK
369,BLOCK
370,BLOCK
371,ALLOW
372,BLOCK
373,ALLOW
374,ALLOW
375,BLOCK
376,ALLOW
377,ALLOW
378,ALLOW
379,BLOCK
380,ALLOW
381,BLOCK
382,BLOCK
383,ALLOW
384,ALLOW
385,ALLOW
386,ALLOW
387,ALLOW
388,ALLOW
389,ALLOW
390,BLOCK
391,BLOCK
392,BLOCK
393,ALLOW
394,BLOCK
395,ALLOW
396,ALLOW
397,ALLOW
398,ALLOW
399,ALLOW
400,BLOCK
401,ALLOW
402,ALLOW
403,BLOCK
404,BLOCK
405,BLOCK
406,BLOCK
407,ALLOW
408,ALLOW
409,BLOCK
410,BLOCK
411,BLOCK
412,ALLOW
413,ALLOW
414,ALLOW
