seq,decision
0,ALLOW
1,ALLOW
2,BLOCK
3,ALLOW
4,BLOCK
5,ALLOW
6,ALLOW
7,ALLOW
8,ALLOW
9,ALLOW
10,ALLOW
11,BLOCK
12,ALLOW
13,ALLOW
14,BLOCK
15,ALLOW
16,ALLOW
17,ALLOW
18,ALLOW
19,ALLOW
20,ALLOW
21,ALLOW
22,BLOCK
23,BLOCK
24,BLOCK
25,ALLOW
26,ALLOW
27,BLOCK
28,ALLOW
29,ALLOW
30,ALLOW
31,ALLOW
32,ALLOW
33,ALLOW
34,ALLOW
35,ALLOW
36,BLOCK
37,BLOCK
38,ALLOW
39,BLOCK
40,BLOCK
41,BLOCK
42,ALLOW
43,ALLOW
44,ALLOW
45,ALLOW
46,ALLOW
47,BLOCK
48,ALLOW
49,ALLOW
50,ALLOW
51,ALLOW
52,BLOCK
53,ALLOW
54,ALLOW
55,ALLOW
56,BLOCK
57,ALLOW
58,ALLOW
59,BLOCK
60,ALLOW
61,ALLOW
62,ALLOW
63,ALLOW
64,ALLOW
65,ALLOW
66,ALLOW
67,BLOCK
68,ALLOW
69,ALLOW
70,BLOCK
71,ALLOW
72,BLOCK
73,ALLOW
74,ALLOW
75,BLOCK
76,BLOCK
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,ALLOW
82,ALLOW
83,BLOCK
84,ALLOW
85,BLOCK
86,ALLOW
87,BLOCK
88,ALLOW
89,ALLOW
90,ALLOW
91,BLOCK
92,ALLOW
93,BLOCK
94,ALLOW
95,BLOCK
96,ALLOW
97,ALLOW
98,BLOCK
99,BLOCK
100,ALLOW
101,ALLOW
102,ALLOW
103,ALLOW
104,ALLOW
105,ALLOW
106,ALLOW
107,BLOCK
108,BLOCK
109,ALLOW
110,ALLOW
111,ALLOW
112,ALLOW
113,BLOCK
114,ALLOW
115,BLOCK
116,ALLOW
117,BLOCK
118,ALLOW
119,ALLOW
120,BLOCK
121,ALLOW
122,BLOCK
123,BLOCK
124,ALLOW
125,ALLOW
126,ALLOW
127,ALLOW
128,ALLOW
129,ALLOW
130,ALLOW
131,ALLOW
132,ALLOW
133,ALLOW
134,ALLOW
135,BLOCK
136,ALLOW
137,ALLOW
138,ALLOW
139,BLOCK
140,BLOCK
141,ALLOW
142,BLOCK
143,BLOCK
144,ALLOW
145,ALLOW
146,ALLOW
147,BLOCK
148,ALLOW
149,BLOCK
150,BLOCK
151,BLOCK
152,BLOCK
153,ALLOW
154,ALLOW
155,ALLOW
156,ALLOW
157,ALLOW
158,ALLOW
159,ALLOW
160,ALLOW
161,ALLOW
162,BLOCK
163,ALLOW
164,BLOCK
165,ALLOW
166,ALLOW
167,ALLOW
168,BLOCK
169,ALLOW
170,ALLOW
171,ALLOW
172,BLOCK
173,ALLOW
174,ALLOW
175,ALLOW
176,ALLOW
177,ALLOW
178,ALLOW
179,ALLOW
180,ALLOW
181,BLOCK
182,ALLOW
183,ALLOW
184,BLOCK
185,ALLOW
186,ALLOW
187,ALLOW
188,BLOCK
189,BLOCK
190,ALLOW
191,BLOCK
192,ALLOW
193,ALLOW
194,BLOCK
195,ALLOW
196,ALLOW
197,ALLOW
198,ALLOW
199,BLOCK
200,ALLOW
201,ALLOW
202,ALLOW
203,ALLOW
204,ALLOW
205,ALLOW
206,ALLOW
207,ALLOW
208,BLOCK
209,ALLOW
210,BLOCK
211,ALLOW
212,ALLOW
213,BLOCK
214,ALLOW
215,ALLOW
216,ALLOW
217,ALLOW
218,BLOCK
219,ALLOW
220,ALLOW
221,ALLOW
222,BLOCK
223,BLOCK
224,ALLOW
225,BLOCK
226,ALLOW
227,ALLOW
228,BLOCK
229,ALLOW
230,ALLOW
231,ALLOW
232,BLOCK
233,BLOCK
234,ALLOW
235,BLOCK
236,ALLOW
237,ALLOW
238,ALLOW
239,BLOCK
240,ALLOW
241,BLOCK
242,BLOCK
243,ALLOW
244,ALLOW
245,ALLOW
246,ALLOW
247,ALLOW
248,BLOCK
249,BLOCK
250,BLOCK
251,BLOCK
252,ALLOW
253,ALLOW
254,ALLOW
255,ALLOW
256,ALLOW
257,ALLOW
258,ALLOW
259,ALLOW
260,ALLOW
261,ALLOW
262,ALLOW
263,BLOCK
264,BLOCK
265,ALLOW
266,BLOCK
267,ALLOW
268,BLOCK
269,BLOCK
270,ALLOW
271,ALLOW
272,ALLOW
273,ALLOW
274,ALLOW
275,ALLOW
276,ALLOW
277,BLOCK
278,BLOCK
279,BLOCK
280,ALLOW
281,ALLOW
282,ALLOW
283,ALLOW
284,ALLOW
285,ALLOW
286,ALLOW
287,BLOCK
288,ALLOW
289,BLOCK
290,ALLOW
291,BLOCK
292,BLOCK
293,ALLOW
294,ALLOW
295,ALLOW
296,ALLOW
297,ALLOW
298,BLOCK
299,BLOCK
300,ALLOW
301,BLOCK
302,ALLOW
303,BLOCK
304,ALLOW
305,ALLOW
306,ALLOW
307,ALLOW
308,BLOCK
309,ALLOW
310,ALLOW
311,ALLOW
312,BLOCK
313,BLOCK
314,BLOCK
315,ALLOW
316,BLOCK
317,BLOCK
318,ALLOW
319,BLOCK
320,ALLOW
321,ALLOW
322,BLOCK
323,ALLOW
324,ALLOW
325,ALLOW
326,BLOCK
327,ALLOW
328,ALLOW
329,ALLOW
330,BLOCK
331,ALLOW
332,ALLOW
333,ALLOW
334,ALLOW
335,BLOCK
336,ALLOW
337,ALLOW
338,ALLOW
339,ALLOW
340,ALLOW
341,BLOCK
342,BLOCK
343,ALLOW
344,BLOCK
345,ALLOW
346,ALLOW
347,ALLOW
348,ALLOW
349,ALLOW
350,ALLOW
351,ALLOW
352,BLOCK
353,ALLOW
354,ALLOW
355,BLOCK
356,ALLOW
357,ALLOW
358,ALLOW
359,ALLOW
360,BLOCK
361,BLOCK
362,BLOCK
363,ALLOW
364,BLOCK
365,ALLOW
366,ALLOW
367,BLOCK
368,BLOCK
369,ALLOW
370,ALLOW
371,ALLOW
372,ALLOW
373,ALLOW
374,ALLOW
375,ALLOW
376,ALLOW
377,ALLOW
378,ALLOW
379,BLOCK
380,BLOCK
381,BLOCK
382,ALLOW
383,ALLOW
384,BLOCK
385,ALLOW
386,BLOCK
387,ALLOW
388,ALLOW
389,ALLOW
390,BLOCK
391,ALLOW
392,BLOCK
393,ALLOW
394,BLOCK
395,ALLOW
396,ALLOW
397,ALLOW
398,ALLOW
399,BLOCK
400,BLOCK
401,ALLOW
402,BLOCK
403,ALLOW
404,ALLOW
405,BLOCK
406,BLOCK
407,ALLOW
408,ALLOW
409,BLOCK
410,ALLOW
411,BLOCK
412,BLOCK
413,ALLOW
414,ALLOW
415,ALLOW
416,ALLOW
417,BLOCK
418,BLOCK
419,BLOCK
420,ALLOW
421,ALLOW
422,BLOCK
423,ALLOW
424,BLOCK
425,ALLOW
426,ALLOW
427,BLOCK
428,ALLOW
429,ALLOW
430,BLOCK
431,ALLOW
432,ALLOW
433,BLOCK
434,BLOCK
435,BLOCK
436,ALLOW
437,ALLOW
438,BLOCK
439,BLOCK
440,ALLOW
441,ALLOW
442,ALLOW
443,ALLOW
444,ALLOW
445,ALLOW
446,ALLOW
447,BLOCK
448,ALLOW
449,ALLOW
450,BLOCK
451,ALLOW
452,BLOCK
453,ALLOW
454,BLOCK
455,ALLOW
456,ALLOW
457,ALLOW
458,BLOCK
459,ALLOW
460,ALLOW
461,BLOCK
462,ALLOW
463,ALLOW
464,BLOCK
465,BLOCK
466,ALLOW
467,ALLOW
468,ALLOW
469,ALLOW
470,ALLOW
471,ALLOW
472,BLOCK
473,BLOCK
474,ALLOW
475,BLOCK
476,ALLOW
477,ALLOW
478,ALLOW
479,BLOCK
480,ALLOW
481,ALLOW
482,ALLOW
483,ALLOW
484,ALLOW
485,ALLOW
486,BLOCK
487,BLOCK
488,BLOCK
489,ALLOW
490,ALLOW
491,ALLOW
492,ALLOW
493,ALLOW
494,BLOCK
495,ALLOW
496,ALLOW
497,BLOCK
498,BLOCK
499,ALLOW
500,ALLOW
501,ALLOW
502,ALLOW
503,ALLOW
504,ALLOW
505,ALLOW
506,BLOCK
507,ALLOW
508,BLOCK
509,ALLOW
510,ALLOW
511,BLOCK
512,ALLOW
513,ALLOW
514,ALLOW
515,ALLOW
516,BLOCK
517,ALLOW
518,BLOCK
519,ALLOW
520,ALLOW
521,ALLOW
522,ALLOW
523,BLOCK
524,ALLOW
525,BLOCK
526,ALLOW
527,BLOCK
528,BLOCK
529,ALLOW
530,BLOCK
531,ALLOW
532,ALLOW
