seq,decision
0,BLOCK
1,BLOCK
2,BLOCK
3,BLOCK
4,BLOCK
5,BLOCK
6,ALLOW
7,BLOCK
8,BLOCK
9,BLOCK
10,BLOCK
11,BLOCK
12,ALLOW
13,ALLOW
14,BLOCK
15,BLOCK
16,BLOCK
17,BLOCK
18,BLOCK
19,ALLOW
20,ALLOW
21,BLOCK
22,ALLOW
23,BLOCK
24,BLOCK
25,BLOCK
26,BLOCK
27,ALLOW
28,ALLOW
29,BLOCK
30,BLOCK
31,ALLOW
32,ALLOW
33,BLOCK
34,BLOCK
35,BLOCK
36,BLOCK
37,BLOCK
38,BLOCK
39,BLOCK
40,BLOCK
41,BLOCK
42,BLOCK
43,ALLOW
44,BLOCK
45,BLOCK
46,BLOCK
47,BLOCK
48,ALLOW
49,BLOCK
50,BLOCK
51,BLOCK
52,BLOCK
53,BLOCK
54,ALLOW
55,BLOCK
56,BLOCK
57,BLOCK
58,ALLOW
59,BLOCK
60,BLOCK
61,ALLOW
62,BLOCK
63,BLOCK
64,BLOCK
65,ALLOW
66,BLOCK
67,ALLOW
68,BLOCK
69,BLOCK
70,ALLOW
71,BLOCK
72,BLOCK
73,ALLOW
74,BLOCK
75,BLOCK
76,BLOCK
77,ALLOW
78,BLOCK
79,ALLOW
80,BLOCK
81,BLOCK
82,BLOCK
83,BLOCK
84,BLOCK
85,ALLOW
86,BLOCK
87,ALLOW
88,BLOCK
89,ALLOW
90,BLOCK
91,BLOCK
92,BLOCK
93,BLOCK
94,BLOCK
95,BLOCK
96,BLOCK
97,BLOCK
98,BLOCK
99,BLOCK
100,BLOCK
101,BLOCK
102,BLOCK
103,BLOCK
104,BLOCK
105,BLOCK
106,BLOCK
107,BLOCK
108,ALLOW
109,BLOCK
110,BLOCK
111,ALLOW
112,BLOCK
113,ALLOW
114,BLOCK
115,BLOCK
116,BLOCK
117,ALLOW
118,ALLOW
119,ALLOW
120,ALLOW
121,BLOCK
122,ALLOW
123,BLOCK
124,BLOCK
125,BLOCK
126,BLOCK
127,BLOCK
128,ALLOW
129,BLOCK
130,BLOCK
131,ALLOW
132,BLOCK
133,BLOCK
134,ALLOW
135,BLOCK
136,BLOCK
137,BLOCK
138,BLOCK
139,BLOCK
140,BLOCK
141,ALLOW
142,BLOCK
143,BLOCK
144,ALLOW
145,ALLOW
146,ALLOW
147,BLOCK
148,BLOCK
149,BLOCK
150,BLOCK
151,BLOCK
152,BLOCK
153,BLOCK
154,ALLOW
155,BLOCK
156,BLOCK
157,BLOCK
158,ALLOW
159,BLOCK
160,BLOCK
161,BLOCK
162,BLOCK
163,BLOCK
164,BLOCK
165,BLOCK
166,ALLOW
167,BLOCK
168,BLOCK
169,BLOCK
170,BLOCK
171,ALLOW
172,BLOCK
173,BLOCK
174,BLOCK
175,BLOCK
176,BLOCK
177,BLOCK
178,BLOCK
179,BLOCK
180,ALLOW
181,ALLOW
182,BLOCK
183,BLOCK
184,ALLOW
185,BLOCK
186,ALLOW
187,BLOCK
188,BLOCK
189,BLOCK
190,ALLOW
191,BLOCK
192,ALLOW
193,BLOCK
194,BLOCK
195,ALLOW
196,ALLOW
197,BLOCK
198,ALLOW
199,BLOCK
200,BLOCK
201,ALLOW
202,ALLOW
203,ALLOW
204,BLOCK
205,BLOCK
206,ALLOW
207,BLOCK
208,ALLOW
209,BLOCK
210,ALLOW
211,ALLOW
212,ALLOW
213,BLOCK
214,BLOCK
215,BLOCK
216,ALLOW
217,ALLOW
218,ALLOW
219,ALLOW
220,BLOCK
221,ALLOW
222,BLOCK
223,BLOCK
224,BLOCK
225,ALLOW
226,BLOCK
227,BLOCK
228,BLOCK
229,BLOCK
230,ALLOW
231,BLOCK
232,BLOCK
233,BLOCK
234,ALLOW
235,ALLOW
236,BLOCK
237,ALLOW
238,ALLOW
239,ALLOW
240,ALLOW
241,ALLOW
242,ALLOW
243,BLOCK
244,BLOCK
245,ALLOW
246,BLOCK
247,BLOCK
248,ALLOW
249,BLOCK
250,BLOCK
251,ALLOW
252,BLOCK
253,BLOCK
254,BLOCK
255,BLOCK
256,ALLOW
257,BLOCK
258,BLOCK
259,BLOCK
260,BLOCK
261,BLOCK
262,BLOCK
263,ALLOW
264,ALLOW
265,BLOCK
266,BLOCK
267,ALLOW
268,BLOCK
269,BLOCK
270,BLOCK
271,ALLOW
272,ALLOW
273,BLOCK
274,BLOCK
275,ALLOW
276,ALLOW
277,BLOCK
278,BLOCK
279,BLOCK
280,BLOCK
281,BLOCK
282,ALLOW
283,BLOCK
284,BLOCK
285,BLOCK
286,ALLOW
287,ALLOW
288,BLOCK
289,ALLOW
290,BLOCK
291,BLOCK
292,BLOCK
293,BLOCK
294,BLOCK
295,ALLOW
296,BLOCK
297,BLOCK
298,BLOCK
299,BLOCK
300,BLOCK
301,ALLOW
302,BLOCK
303,ALLOW
304,BLOCK
305,ALLOW
306,BLOCK
307,BLOCK
308,ALLOW
309,BLOCK
310,ALLOW
311,ALLOW
312,BLOCK
313,BLOCK
314,BLOCK
315,BLOCK
316,BLOCK
317,ALLOW
318,BLOCK
319,BLOCK
320,ALLOW
321,ALLOW
322,BLOCK
323,BLOCK
324,BLOCK
325,BLOCK
326,BLOCK
327,ALLOW
328,BLOCK
329,BLOCK
330,BLOCK
331,BLOCK
332,BLOCK
333,BLOCK
334,BLOCK
335,BLOCK
336,ALLOW
337,ALLOW
338,BLOCK
339,BLOCK
340,BLOCK
341,BLOCK
342,BLOCK
343,ALLOW
344,BLOCK
345,ALLOW
346,ALLOW
347,BLOCK
348,BLOCK
349,BLOCK
350,ALLOW
351,ALLOW
352,BLOCK
353,BLOCK
354,BLOCK
355,ALLOW
356,BLOCK
357,BLOCK
358,BLOCK
359,ALLOW
360,BLOCK
361,BLOCK
362,BLOCK
363,ALLOW
364,BLOCK
365,ALLOW
366,BLOCK
367,BLOCK
368,BLOCK
369,BLOCK
370,BLOCK
371,BLOCK
372,BLOCK
373,BLOCK
374,ALLOW
375,ALLOW
376,ALLOW
377,BLOCK
378,BLOCK
379,BLOCK
380,ALLOW
381,ALLOW
382,BLOCK
383,BLOCK
384,BLOCK
385,BLOCK
386,ALLOW
387,BLOCK
388,ALLOW
389,BLOCK
390,BLOCK
391,BLOCK
392,ALLOW
393,BLOCK
394,ALLOW
395,BLOCK
396,BLOCK
397,BLOCK
398,BLOCK
399,BLOCK
400,ALLOW
401,BLOCK
402,ALLOW
403,BLOCK
404,ALLOW
405,BLOCK
406,ALLOW
407,BLOCK
408,BLOCK
409,ALLOW
410,BLOCK
411,BLOCK
412,BLOCK
413,ALLOW
414,BLOCK
415,BLOCK
416,ALLOW
417,BLOCK
418,BLOCK
419,BLOCK
420,BLOCK
421,BLOCK
422,BLOCK
423,BLOCK
424,BLOCK
425,BLOCK
426,BLOCK
427,ALLOW
428,BLOCK
429,BLOCK
430,BLOCK
431,BLOCK
432,ALLOW
433,BLOCK
434,ALLOW
435,BLOCK
436,BLOCK
437,BLOCK
438,ALLOW
439,BLOCK
440,ALLOW
441,ALLOW
442,BLOCK
443,ALLOW
444,BLOCK
445,ALLOW
446,BLOCK
447,BLOCK
448,ALLOW
449,ALLOW
450,BLOCK
451,BLOCK
452,BLOCK
453,BLOCK
454,BLOCK
455,BLOCK
456,ALLOW
457,BLOCK
458,BLOCK
459,BLOCK
460,BLOCK
461,ALLOW
462,BLOCK
463,ALLOW
464,BLOCK
465,BLOCK
466,BLOCK
467,ALLOW
468,ALLOW
469,BLOCK
470,BLOCK
471,BLOCK
472,BLOCK
473,BLOCK
474,BLOCK
475,BLOCK
476,ALLOW
477,BLOCK
478,ALLOW
479,BLOCK
480,ALLOW
481,BLOCK
482,BLOCK
483,ALLOW
484,BLOCK
485,ALLOW
486,BLOCK
487,BLOCK
488,ALLOW
489,BLOCK
490,BLOCK
491,BLOCK
492,BLOCK
493,BLOCK
494,BLOCK
495,BLOCK
496,BLOCK
497,BLOCK
498,BLOCK
499,BLOCK
