seq,decision
0,ALLOW
1,ALLOW
2,ALLOW
3,ALLOW
4,ALLOW
5,ALLOW
6,BLOCK
7,ALLOW
8,ALLOW
9,ALLOW
10,ALLOW
11,BLOCK
12,ALLOW
13,ALLOW
14,ALLOW
15,ALLOW
16,ALLOW
17,BLOCK
18,ALLOW
19,ALLOW
20,ALLOW
21,ALLOW
22,BLOCK
23,BLOCK
24,BLOCK
25,ALLOW
26,ALLOW
27,BLOCK
28,ALLOW
29,ALLOW
30,ALLOW
31,ALLOW
32,ALLOW
33,ALLOW
34,ALLOW
35,ALLOW
36,BLOCK
37,BLOCK
38,ALLOW
39,BLOCK
40,ALLOW
41,BLOCK
42,ALLOW
43,ALLOW
44,ALLOW
45,ALLOW
46,ALLOW
47,BLOCK
48,ALLOW
49,ALLOW
50,ALLOW
51,ALLOW
52,ALLOW
53,ALLOW
54,ALLOW
55,ALLOW
56,ALLOW
57,ALLOW
58,ALLOW
59,ALLOW
60,BLOCK
61,ALLOW
62,ALLOW
63,ALLOW
64,ALLOW
65,ALLOW
66,ALLOW
67,ALLOW
68,ALLOW
69,BLOCK
70,ALLOW
71,ALLOW
72,ALLOW
73,BLOCK
74,ALLOW
75,ALLOW
76,ALLOW
77,ALLOW
78,ALLOW
79,BLOCK
80,BLOCK
81,BLOCK
82,ALLOW
83,ALLOW
84,ALLOW
85,BLOCK
86,ALLOW
87,ALLOW
88,ALLOW
89,BLOCK
90,ALLOW
91,BLOCK
92,ALLOW
93,ALLOW
94,ALLOW
95,ALLOW
96,ALLOW
97,ALLOW
98,ALLOW
99,BLOCK
100,BLOCK
101,ALLOW
102,ALLOW
103,ALLOW
104,ALLOW
105,ALLOW
106,ALLOW
107,ALLOW
108,BLOCK
109,BLOCK
110,ALLOW
111,ALLOW
112,ALLOW
113,ALLOW
114,ALLOW
115,BLOCK
116,ALLOW
117,BLOCK
118,ALLOW
119,ALLOW
120,ALLOW
121,ALLOW
122,ALLOW
123,BLOCK
124,ALLOW
125,ALLOW
126,ALLOW
127,ALLOW
128,BLOCK
129,ALLOW
130,ALLOW
131,ALLOW
132,ALLOW
133,ALLOW
134,BLOCK
135,ALLOW
136,ALLOW
137,ALLOW
138,BLOCK
139,ALLOW
140,BLOCK
141,BLOCK
142,ALLOW
143,BLOCK
144,BLOCK
145,ALLOW
146,ALLOW
147,ALLOW
148,ALLOW
149,BLOCK
150,BLOCK
151,BLOCK
152,BLOCK
153,BLOCK
154,ALLOW
155,ALLOW
156,ALLOW
157,ALLOW
158,ALLOW
159,ALLOW
160,ALLOW
161,ALLOW
162,ALLOW
163,ALLOW
164,ALLOW
165,ALLOW
166,ALLOW
167,ALLOW
168,ALLOW
169,ALLOW
170,BLOCK
171,ALLOW
172,BLOCK
173,ALLOW
174,ALLOW
175,ALLOW
176,ALLOW
177,ALLOW
178,ALLOW
179,BLOCK
180,ALLOW
181,BLOCK
182,BLOCK
183,ALLOW
184,ALLOW
185,ALLOW
186,ALLOW
187,BLOCK
188,ALLOW
189,ALLOW
190,ALLOW
191,BLOCK
192,BLOCK
193,ALLOW
194,ALLOW
195,BLOCK
196,ALLOW
197,ALLOW
198,ALLOW
199,ALLOW
200,ALLOW
201,BLOCK
202,ALLOW
203,BLOCK
204,ALLOW
205,ALLOW
206,ALLOW
207,ALLOW
208,ALLOW
209,ALLOW
210,ALLOW
211,ALLOW
212,ALLOW
213,ALLOW
214,ALLOW
215,BLOCK
216,ALLOW
217,ALLOW
218,ALLOW
219,ALLOW
220,BLOCK
221,ALLOW
222,ALLOW
223,ALLOW
224,ALLOW
225,BLOCK
226,BLOCK
227,ALLOW
228,BLOCK
229,ALLOW
230,BLOCK
231,ALLOW
232,ALLOW
233,ALLOW
234,BLOCK
235,BLOCK
236,ALLOW
237,BLOCK
238,ALLOW
239,ALLOW
240,ALLOW
241,BLOCK
242,ALLOW
243,BLOCK
244,BLOCK
245,ALLOW
246,ALLOW
247,ALLOW
248,ALLOW
249,ALLOW
250,BLOCK
251,BLOCK
252,BLOCK
253,BLOCK
254,ALLOW
255,ALLOW
256,ALLOW
257,ALLOW
258,ALLOW
259,ALLOW
260,ALLOW
261,ALLOW
262,ALLOW
263,ALLOW
264,ALLOW
265,BLOCK
266,BLOCK
267,ALLOW
268,BLOCK
269,ALLOW
270,BLOCK
271,BLOCK
272,ALLOW
273,ALLOW
274,ALLOW
275,ALLOW
276,ALLOW
277,ALLOW
278,ALLOW
279,BLOCK
280,BLOCK
281,BLOCK
282,ALLOW
283,ALLOW
284,ALLOW
285,ALLOW
286,ALLOW
287,ALLOW
288,ALLOW
289,BLOCK
290,ALLOW
291,ALLOW
292,ALLOW
293,ALLOW
294,BLOCK
295,ALLOW
296,ALLOW
297,ALLOW
298,ALLOW
299,ALLOW
300,ALLOW
301,BLOCK
302,ALLOW
303,ALLOW
304,ALLOW
305,ALLOW
306,ALLOW
307,ALLOW
308,ALLOW
309,BLOCK
310,ALLOW
311,ALLOW
312,BLOCK
313,ALLOW
314,BLOCK
315,ALLOW
316,BLOCK
317,ALLOW
318,ALLOW
319,ALLOW
320,BLOCK
321,ALLOW
322,BLOCK
323,ALLOW
324,ALLOW
325,BLOCK
326,ALLOW
327,ALLOW
328,ALLOW
329,ALLOW
330,ALLOW
331,ALLOW
332,ALLOW
333,ALLOW
334,BLOCK
335,ALLOW
336,BLOCK
337,ALLOW
338,ALLOW
339,ALLOW
340,ALLOW
341,ALLOW
342,ALLOW
343,ALLOW
344,ALLOW
345,BLOCK
346,ALLOW
347,ALLOW
348,ALLOW
349,ALLOW
350,ALLOW
351,ALLOW
352,ALLOW
353,BLOCK
354,ALLOW
355,ALLOW
356,ALLOW
357,ALLOW
358,ALLOW
359,ALLOW
360,ALLOW
361,ALLOW
362,ALLOW
363,ALLOW
364,BLOCK
365,ALLOW
366,ALLOW
367,BLOCK
368,ALLOW
369,ALLOW
370,ALLOW
371,BLOCK
372,BLOCK
373,ALLOW
374,ALLOW
375,ALLOW
376,ALLOW
377,ALLOW
378,ALLOW
379,ALLOW
380,ALLOW
381,ALLOW
382,ALLOW
383,ALLOW
384,BLOCK
385,BLOCK
386,BLOCK
387,ALLOW
388,ALLOW
389,BLOCK
390,ALLOW
391,BLOCK
392,ALLOW
393,ALLOW
394,ALLOW
395,ALLOW
396,ALLOW
397,ALLOW
398,ALLOW
399,BLOCK
400,ALLOW
401,ALLOW
402,BLOCK
403,ALLOW
404,ALLOW
405,BLOCK
406,ALLOW
407,ALLOW
408,BLOCK
409,ALLOW
410,ALLOW
411,BLOCK
412,BLOCK
413,ALLOW
414,ALLOW
415,BLOCK
416,ALLOW
417,BLOCK
418,ALLOW
419,BLOCK
420,ALLOW
421,ALLOW
422,ALLOW
423,BLOCK
424,BLOCK
425,ALLOW
426,BLOCK
427,ALLOW
428,BLOCK
429,ALLOW
430,BLOCK
431,ALLOW
432,ALLOW
433,BLOCK
434,ALLOW
435,ALLOW
436,BLOCK
437,ALLOW
438,ALLOW
439,ALLOW
440,ALLOW
441,ALLOW
442,BLOCK
443,BLOCK
444,ALLOW
445,BLOCK
446,ALLOW
447,BLOCK
448,ALLOW
449,ALLOW
450,BLOCK
451,ALLOW
452,ALLOW
453,ALLOW
454,ALLOW
455,ALLOW
456,BLOCK
457,ALLOW
458,ALLOW
459,ALLOW
460,BLOCK
461,ALLOW
462,ALLOW
463,ALLOW
464,ALLOW
465,ALLOW
466,ALLOW
467,ALLOW
468,BLOCK
469,ALLOW
470,ALLOW
471,BLOCK
472,ALLOW
473,ALLOW
474,ALLOW
475,ALLOW
476,ALLOW
477,ALLOW
478,ALLOW
479,ALLOW
480,ALLOW
481,BLOCK
482,ALLOW
483,ALLOW
484,ALLOW
485,ALLOW
486,ALLOW
487,BLOCK
488,ALLOW
489,ALLOW
490,ALLOW
491,ALLOW
492,ALLOW
493,ALLOW
494,ALLOW
495,ALLOW
496,ALLOW
497,BLOCK
498,ALLOW
499,ALLOW
500,ALLOW
501,ALLOW
502,BLOCK
503,ALLOW
504,ALLOW
505,BLOCK
506,BLOCK
507,ALLOW
508,ALLOW
509,ALLOW
510,ALLOW
511,ALLOW
512,ALLOW
513,ALLOW
514,ALLOW
515,ALLOW
516,BLOCK
517,BLOCK
518,ALLOW
519,BLOCK
520,ALLOW
521,ALLOW
522,ALLOW
523,ALLOW
524,ALLOW
525,ALLOW
526,ALLOW
527,ALLOW
528,ALLOW
529,ALLOW
530,ALLOW
531,ALLOW
532,ALLOW
