seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,2.000000,ALLOW
4,3.800000,ALLOW
5,5.420000,ALLOW
6,6.878000,ALLOW
7,8.190200,ALLOW
8,9.371180,ALLOW
9,10.434062,ALLOW
10,11.390656,ALLOW
11,12.251590,ALLOW
12,13.026431,ALLOW
13,13.723788,ALLOW
14,14.351409,ALLOW
15,12.916268,ALLOW
16,13.624642,ALLOW
17,14.262177,ALLOW
18,14.835960,ALLOW
19,15.352364,ALLOW
20,15.817127,ALLOW
21,16.235415,ALERT
22,16.611873,ALLOW
23,16.950686,ALLOW
24,15.255617,ALLOW
25,15.730055,ALLOW
26,16.157050,ALLOW
27,14.541345,ALLOW
28,15.087210,ALLOW
29,15.578489,ALLOW
30,16.020640,ALLOW
31,14.418576,ALLOW
32,12.976719,ALLOW
33,13.679047,ALLOW
34,14.311142,ALLOW
35,14.880028,ALLOW
36,15.392025,ALLOW
37,15.852823,ALLOW
38,16.267540,ALLOW
39,16.640786,ALLOW
40,16.976708,ALLOW
41,17.279037,ALLOW
42,17.551133,ALLOW
43,17.796020,ALLOW
44,18.016418,ALLOW
45,18.214776,ALLOW
46,18.393299,ALLOW
47,18.553969,ALLOW
48,18.698572,ALLOW
49,18.828715,ALLOW
50,18.945843,ALLOW
51,17.051259,ALLOW
52,15.346133,ALLOW
53,15.811520,ALLOW
54,16.230368,ALLOW
55,14.607331,ALLOW
56,15.146598,ALLOW
57,15.631938,ALLOW
58,16.068744,ALLOW
59,16.461870,ALLOW
60,14.815683,ALLOW
61,15.334115,ALLOW
62,15.800703,ALLOW
63,16.220633,ALLOW
64,16.598570,ALLOW
65,16.938713,ALLOW
66,17.244841,ALLOW
67,17.520357,ALLOW
68,17.768321,ALLOW
69,17.991489,ALLOW
70,18.192340,ALLOW
71,18.373106,ALLOW
72,18.535796,ALLOW
73,18.682216,ALLOW
74,18.813995,ALLOW
75,18.932595,ALLOW
76,19.039336,ALLOW
77,19.135402,ALLOW
78,19.221862,ALLOW
79,19.299676,ALLOW
80,17.369708,ALLOW
81,17.632737,ALLOW
82,17.869464,ALLOW
83,18.082517,ALLOW
84,18.274265,ALLOW
85,16.446839,ALLOW
86,16.802155,ALLOW
87,17.121940,ALLOW
88,17.409746,ALLOW
89,17.668771,ALLOW
90,17.901894,ALLOW
91,18.111705,ALLOW
92,18.300534,ALLOW
93,18.470481,ALLOW
94,18.623433,ALLOW
95,18.761089,ALLOW
96,18.884980,ALLOW
97,18.996482,ALLOW
98,19.096834,ALLOW
99,19.187151,ALLOW
100,17.268436,ALLOW
101,17.541592,ALLOW
102,15.787433,ALLOW
103,16.208690,ALLOW
104,16.587821,ALLOW
105,14.929039,ALLOW
106,15.436135,ALLOW
107,15.892521,ALLOW
108,16.303269,ALLOW
109,16.672942,ALLOW
110,17.005648,ALLOW
111,15.305083,ALLOW
112,15.774575,ALLOW
113,16.197117,ALLOW
114,16.577406,ALLOW
115,16.919665,ALLOW
116,17.227699,ALLOW
117,17.504929,ALLOW
118,17.754436,ALLOW
119,17.978992,ALLOW
120,18.181093,ALLOW
121,18.362984,ALLOW
122,18.526685,ALLOW
123,16.674017,ALLOW
124,17.006615,ALLOW
125,15.305954,ALLOW
126,15.775358,ALLOW
127,16.197822,ALLOW
128,14.578040,ALLOW
129,15.120236,ALLOW
130,15.608213,ALLOW
131,16.047391,ALLOW
132,16.442652,ALLOW
133,16.798387,ALLOW
134,17.118548,ALLOW
135,15.406693,ALLOW
136,15.866024,ALLOW
137,16.279422,ALLOW
138,14.651480,ALLOW
139,13.186332,ALLOW
140,13.867698,ALLOW
141,14.480929,ALLOW
142,15.032836,ALLOW
143,15.529552,ALLOW
144,15.976597,ALLOW
145,14.378937,ALLOW
146,12.941044,ALLOW
147,11.646939,ALLOW
148,10.482245,ALLOW
149,11.434021,ALLOW
150,12.290619,ALLOW
151,13.061557,ALLOW
152,13.755401,ALLOW
153,14.379861,ALLOW
154,14.941875,ALLOW
155,15.447687,ALLOW
156,15.902919,ALLOW
157,16.312627,ALLOW
158,16.681364,ALLOW
159,17.013228,ALLOW
160,15.311905,ALLOW
161,15.780714,ALLOW
162,14.202643,ALLOW
163,14.782379,ALLOW
164,15.304141,ALLOW
165,15.773727,ALLOW
166,16.196354,ALLOW
167,16.576719,ALLOW
168,16.919047,ALLOW
169,17.227142,ALLOW
170,17.504428,ALLOW
171,17.753985,ALLOW
172,17.978587,ALLOW
173,18.180728,ALLOW
174,18.362655,ALLOW
175,18.526390,ALLOW
176,18.673751,ALLOW
177,18.806376,ALLOW
178,18.925738,ALLOW
179,19.033164,ALLOW
180,18.693849,ALLOW
181,16.824464,ALLOW
182,17.142018,ALLOW
183,17.427816,ALLOW
184,17.685034,ALLOW
185,17.916531,ALLOW
186,16.124878,ALLOW
187,16.512390,ALLOW
188,14.861151,ALLOW
189,15.375036,ALLOW
190,15.837532,ALLOW
191,16.253779,ALLOW
192,16.628401,ALLOW
193,14.965561,ALLOW
194,15.469005,ALLOW
195,15.922104,ALLOW
196,16.329894,ALLOW
