seq,decision
0,BLOCK
1,ALLOW
2,ALLOW
3,ALLOW
4,BLOCK
5,ALLOW
6,BLOCK
7,BLOCK
8,ALLOW
9,ALLOW
10,ALLOW
11,ALLOW
12,ALLOW
13,BLOCK
14,ALLOW
15,ALLOW
16,BLOCK
17,ALLOW
18,BLOCK
19,BLOCK
20,ALLOW
21,BLOCK
22,ALLOW
23,ALLOW
24,ALLOW
25,BLOCK
26,BLOCK
27,ALLOW
28,ALLOW
29,ALLOW
30,BLOCK
31,BLOCK
32,ALLOW
33,BLOCK
34,ALLOW
35,ALLOW
36,ALLOW
37,ALLOW
38,BLOCK
39,ALLOW
40,ALLOW
41,ALLOW
42,BLOCK
43,BLOCK
44,BLOCK
45,ALLOW
46,BLOCK
47,ALLOW
48,BLOCK
49,ALLOW
50,ALLOW
51,BLOCK
52,BLOCK
53,ALLOW
54,ALLOW
55,ALLOW
56,ALLOW
57,ALLOW
58,ALLOW
59,BLOCK
60,BLOCK
61,BLOCK
62,ALLOW
63,ALLOW
64,ALLOW
65,ALLOW
66,ALLOW
67,ALLOW
68,ALLOW
69,ALLOW
70,BLOCK
71,ALLOW
72,ALLOW
73,ALLOW
74,BLOCK
75,ALLOW
76,ALLOW
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,BLOCK
82,BLOCK
83,ALLOW
84,BLOCK
85,ALLOW
86,ALLOW
87,ALLOW
88,ALLOW
89,ALLOW
90,BLOCK
91,ALLOW
92,BLOCK
93,ALLOW
94,BLOCK
95,BLOCK
96,ALLOW
97,ALLOW
98,ALLOW
99,BLOCK
100,BLOCK
101,BLOCK
102,BLOCK
103,BLOCK
104,ALLOW
105,ALLOW
106,ALLOW
107,BLOCK
108,ALLOW
109,ALLOW
110,ALLOW
111,ALLOW
112,ALLOW
113,ALLOW
114,BLOCK
115,ALLOW
116,ALLOW
117,ALLOW
118,BLOCK
119,ALLOW
120,ALLOW
121,ALLOW
122,ALLOW
123,ALLOW
124,ALLOW
125,BLOCK
126,ALLOW
127,BLOCK
128,BLOCK
129,BLOCK
130,ALLOW
131,ALLOW
132,BLOCK
133,ALLOW
134,BLOCK
135,BLOCK
136,ALLOW
137,ALLOW
138,BLOCK
139,BLOCK
140,ALLOW
141,ALLOW
142,ALLOW
143,ALLOW
144,ALLOW
145,BLOCK
146,ALLOW
147,BLOCK
148,ALLOW
149,ALLOW
150,ALLOW
151,BLOCK
152,ALLOW
153,ALLOW
154,ALLOW
155,ALLOW
156,BLOCK
157,ALLOW
158,BLOCK
159,ALLOW
160,ALLOW
161,ALLOW
162,ALLOW
163,ALLOW
164,BLOCK
165,ALLOW
166,ALLOW
167,BLOCK
168,ALLOW
169,ALLOW
170,BLOCK
171,BLOCK
172,BLOCK
173,BLOCK
174,ALLOW
175,ALLOW
176,BLOCK
177,BLOCK
178,ALLOW
179,BLOCK
180,ALLOW
181,ALLOW
182,BLOCK
183,ALLOW
184,BLOCK
185,BLOCK
186,ALLOW
187,BLOCK
188,BLOCK
189,BLOCK
190,ALLOW
191,ALLOW
192,ALLOW
193,BLOCK
194,BLOCK
195,ALLOW
196,BLOCK
197,ALLOW
198,ALLOW
199,ALLOW
200,ALLOW
201,ALLOW
202,ALLOW
203,BLOCK
204,ALLOW
205,BLOCK
206,ALLOW
207,ALLOW
208,ALLOW
209,BLOCK
210,ALLOW
211,ALLOW
212,ALLOW
213,ALLOW
214,ALLOW
215,ALLOW
216,BLOCK
217,BLOCK
218,BLOCK
219,ALLOW
220,BLOCK
221,ALLOW
222,ALLOW
223,ALLOW
224,BLOCK
225,ALLOW
226,BLOCK
227,ALLOW
228,BLOCK
229,ALLOW
230,ALLOW
231,BLOCK
232,ALLOW
233,BLOCK
234,ALLOW
235,BLOCK
236,BLOCK
237,ALLOW
238,BLOCK
239,BLOCK
240,BLOCK
241,ALLOW
242,ALLOW
243,ALLOW
244,BLOCK
245,BLOCK
246,BLOCK
247,ALLOW
248,ALLOW
249,BLOCK
250,ALLOW
251,BLOCK
252,ALLOW
253,ALLOW
254,ALLOW
255,BLOCK
256,ALLOW
257,BLOCK
258,BLOCK
259,BLOCK
260,ALLOW
261,ALLOW
262,ALLOW
263,BLOCK
264,ALLOW
265,BLOCK
266,ALLOW
267,ALLOW
268,ALLOW
269,ALLOW
270,BLOCK
271,BLOCK
272,BLOCK
273,ALLOW
274,ALLOW
275,ALLOW
276,ALLOW
277,BLOCK
278,BLOCK
279,ALLOW
280,BLOCK
281,ALLOW
282,BLOCK
283,ALLOW
284,ALLOW
285,BLOCK
286,BLOCK
287,ALLOW
288,ALLOW
289,BLOCK
290,BLOCK
291,ALLOW
292,ALLOW
293,ALLOW
294,BLOCK
295,BLOCK
296,ALLOW
297,ALLOW
298,BLOCK
299,ALLOW
300,BLOCK
301,ALLOW
302,ALLOW
303,ALLOW
304,ALLOW
305,ALLOW
306,ALLOW
307,BLOCK
308,BLOCK
309,ALLOW
310,ALLOW
311,BLOCK
312,ALLOW
313,BLOCK
314,BLOCK
315,BLOCK
316,ALLOW
317,BLOCK
318,ALLOW
319,BLOCK
320,ALLOW
321,ALLOW
322,BLOCK
323,ALLOW
324,ALLOW
325,ALLOW
326,BLOCK
327,ALLOW
328,BLOCK
329,BLOCK
330,ALLOW
331,ALLOW
332,BLOCK
333,ALLOW
334,BLOCK
335,ALLOW
336,BLOCK
337,ALLOW
338,ALLOW
339,ALLOW
340,ALLOW
341,BLOCK
342,BLOCK
343,ALLOW
344,ALLOW
345,ALLOW
346,BLOCK
347,ALLOW
348,ALLOW
349,ALLOW
350,BLOCK
351,ALLOW
352,ALLOW
353,ALLOW
354,BLOCK
355,BLOCK
356,BLOCK
357,ALLOW
358,ALLOW
359,ALLOW
360,ALLOW
361,BLOCK
362,ALLOW
363,ALLOW
364,BLOCK
365,BLOCK
366,BLOCK
367,ALLOW
368,BLOCK
369,ALLOW
370,BLOCK
371,ALLOW
372,BLOCK
373,BLOCK
374,ALLOW
375,BLOCK
376,ALLOW
377,BLOCK
378,ALLOW
379,ALLOW
380,ALLOW
381,BLOCK
382,ALLOW
383,BLOCK
384,ALLOW
385,BLOCK
386,ALLOW
387,ALLOW
388,ALLOW
389,BLOCK
390,ALLOW
391,BLOCK
392,ALLOW
393,BLOCK
394,ALLOW
