seq,decision
0,BLOCK
1,BLOCK
2,ALLOW
3,BLOCK
4,BLOCK
5,BLOCK
6,BLOCK
7,ALLOW
8,BLOCK
9,ALLOW
10,ALLOW
11,ALLOW
12,ALLOW
13,ALLOW
14,ALLOW
15,ALLOW
16,ALLOW
17,BLOCK
18,BLOCK
19,ALLOW
20,BLOCK
21,BLOCK
22,BLOCK
23,ALLOW
24,ALLOW
25,BLOCK
26,ALLOW
27,BLOCK
28,ALLOW
29,ALLOW
30,BLOCK
31,ALLOW
32,ALLOW
33,BLOCK
34,BLOCK
35,BLOCK
36,ALLOW
37,ALLOW
38,BLOCK
39,BLOCK
40,BLOCK
41,BLOCK
42,ALLOW
43,BLOCK
44,BLOCK
45,BLOCK
46,ALLOW
47,ALLOW
48,BLOCK
49,ALLOW
50,ALLOW
51,ALLOW
52,BLOCK
53,BLOCK
54,ALLOW
55,BLOCK
56,BLOCK
57,BLOCK
58,ALLOW
59,BLOCK
60,BLOCK
61,ALLOW
62,ALLOW
63,BLOCK
64,ALLOW
65,ALLOW
66,ALLOW
67,BLOCK
68,BLOCK
69,BLOCK
70,ALLOW
71,ALLOW
72,BLOCK
73,BLOCK
74,ALLOW
75,BLOCK
76,BLOCK
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,BLOCK
82,ALLOW
83,BLOCK
84,ALLOW
85,BLOCK
86,BLOCK
87,BLOCK
88,ALLOW
89,BLOCK
90,BLOCK
91,ALLOW
92,BLOCK
93,BLOCK
94,BLOCK
95,BLOCK
96,ALLOW
97,BLOCK
98,BLOCK
99,BLOCK
100,BLOCK
101,BLOCK
102,ALLOW
103,BLOCK
104,BLOCK
105,ALLOW
106,BLOCK
107,ALLOW
108,ALLOW
109,BLOCK
110,ALLOW
111,ALLOW
112,ALLOW
113,ALLOW
114,ALLOW
115,BLOCK
116,ALLOW
117,ALLOW
118,BLOCK
119,ALLOW
120,ALLOW
121,ALLOW
122,BLOCK
123,ALLOW
124,BLOCK
125,ALLOW
126,BLOCK
127,ALLOW
128,BLOCK
129,BLOCK
130,ALLOW
131,ALLOW
132,ALLOW
133,ALLOW
134,BLOCK
135,ALLOW
136,BLOCK
137,BLOCK
138,BLOCK
139,BLOCK
140,ALLOW
141,BLOCK
142,ALLOW
143,ALLOW
144,ALLOW
145,BLOCK
146,ALLOW
147,BLOCK
148,ALLOW
149,ALLOW
150,ALLOW
151,BLOCK
152,ALLOW
153,ALLOW
154,ALLOW
155,BLOCK
156,BLOCK
157,ALLOW
158,ALLOW
159,BLOCK
160,ALLOW
161,ALLOW
162,ALLOW
163,BLOCK
164,BLOCK
165,ALLOW
166,ALLOW
167,BLOCK
168,ALLOW
169,ALLOW
170,BLOCK
171,ALLOW
172,BLOCK
173,BLOCK
174,BLOCK
175,BLOCK
176,BLOCK
177,BLOCK
178,BLOCK
179,BLOCK
180,ALLOW
181,BLOCK
182,ALLOW
183,BLOCK
184,ALLOW
185,BLOCK
186,BLOCK
187,ALLOW
188,BLOCK
189,ALLOW
190,ALLOW
191,BLOCK
192,ALLOW
193,ALLOW
194,ALLOW
195,BLOCK
196,BLOCK
197,ALLOW
198,ALLOW
199,ALLOW
200,BLOCK
201,ALLOW
202,ALLOW
203,ALLOW
204,BLOCK
205,BLOCK
206,ALLOW
207,BLOCK
208,ALLOW
209,BLOCK
210,ALLOW
211,ALLOW
212,ALLOW
213,ALLOW
214,BLOCK
215,BLOCK
216,ALLOW
217,BLOCK
218,ALLOW
219,BLOCK
220,BLOCK
221,ALLOW
222,ALLOW
223,ALLOW
224,ALLOW
225,BLOCK
226,BLOCK
227,BLOCK
228,BLOCK
229,ALLOW
230,BLOCK
231,ALLOW
232,BLOCK
233,ALLOW
234,BLOCK
235,BLOCK
236,ALLOW
237,BLOCK
238,BLOCK
239,BLOCK
240,BLOCK
241,BLOCK
242,ALLOW
243,BLOCK
244,ALLOW
245,ALLOW
246,ALLOW
247,BLOCK
248,ALLOW
249,ALLOW
250,BLOCK
251,BLOCK
252,BLOCK
253,ALLOW
254,ALLOW
255,BLOCK
256,ALLOW
257,BLOCK
258,ALLOW
259,BLOCK
260,ALLOW
261,BLOCK
262,ALLOW
263,ALLOW
264,BLOCK
265,BLOCK
266,ALLOW
267,ALLOW
268,BLOCK
269,BLOCK
270,ALLOW
271,BLOCK
272,ALLOW
273,ALLOW
274,ALLOW
275,BLOCK
276,ALLOW
277,ALLOW
278,ALLOW
279,BLOCK
280,BLOCK
281,ALLOW
282,BLOCK
283,BLOCK
284,ALLOW
285,ALLOW
286,BLOCK
287,BLOCK
288,ALLOW
289,ALLOW
290,BLOCK
291,ALLOW
292,ALLOW
293,ALLOW
294,ALLOW
295,ALLOW
296,ALLOW
297,ALLOW
298,BLOCK
299,ALLOW
300,ALLOW
301,ALLOW
302,BLOCK
303,ALLOW
304,BLOCK
305,BLOCK
306,ALLOW
307,BLOCK
308,BLOCK
309,BLOCK
310,BLOCK
311,ALLOW
312,ALLOW
313,ALLOW
314,ALLOW
315,ALLOW
316,BLOCK
317,ALLOW
318,ALLOW
319,ALLOW
320,ALLOW
321,BLOCK
322,ALLOW
323,ALLOW
324,BLOCK
325,BLOCK
326,BLOCK
327,ALLOW
328,BLOCK
329,BLOCK
330,BLOCK
331,BLOCK
332,BLOCK
333,BLOCK
334,BLOCK
335,ALLOW
336,ALLOW
337,BLOCK
338,ALLOW
339,BLOCK
340,BLOCK
341,ALLOW
342,ALLOW
343,BLOCK
344,BLOCK
345,ALLOW
346,ALLOW
347,BLOCK
348,ALLOW
349,BLOCK
350,ALLOW
351,ALLOW
352,ALLOW
353,ALLOW
354,ALLOW
355,BLOCK
356,ALLOW
357,BLOCK
358,ALLOW
359,ALLOW
360,ALLOW
361,ALLOW
362,ALLOW
363,BLOCK
364,ALLOW
365,BLOCK
366,BLOCK
367,ALLOW
368,BLOCK
369,ALLOW
370,ALLOW
371,BLOCK
372,BLOCK
373,ALLOW
374,ALLOW
375,ALLOW
376,BLOCK
377,ALLOW
378,ALLOW
379,BLOCK
380,ALLOW
381,ALLOW
382,BLOCK
383,BLOCK
384,BLOCK
385,ALLOW
386,BLOCK
387,BLOCK
388,ALLOW
389,BLOCK
390,ALLOW
391,BLOCK
392,BLOCK
393,ALLOW
394,BLOCK
395,ALLOW
396,ALLOW
397,ALLOW
398,BLOCK
399,BLOCK
400,ALLOW
401,BLOCK
402,ALLOW
403,BLOCK
404,ALLOW
405,ALLOW
406,BLOCK
407,ALLOW
408,ALLOW
409,ALLOW
410,ALLOW
411,ALLOW
412,ALLOW
413,BLOCK
414,ALLOW
415,ALLOW
416,BLOCK
417,BLOCK
418,ALLOW
419,ALLOW
420,ALLOW
421,BLOCK
422,BLOCK
423,BLOCK
424,BLOCK
425,BLOCK
426,ALLOW
427,ALLOW
428,ALLOW
429,BLOCK
430,ALLOW
431,BLOCK
432,ALLOW
433,BLOCK
434,BLOCK
435,ALLOW
436,ALLOW
437,BLOCK
438,ALLOW
439,BLOCK
440,ALLOW
441,BLOCK
442,ALLOW
443,ALLOW
444,ALLOW
445,BLOCK
446,BLOCK
447,BLOCK
448,BLOCK
449,BLOCK
450,ALLOW
451,ALLOW
452,ALLOW
453,ALLOW
454,BLOCK
455,BLOCK
456,BLOCK
457,ALLOW
458,ALLOW
459,BLOCK
460,BLOCK
461,ALLOW
462,ALLOW
463,ALLOW
464,ALLOW
465,ALLOW
466,ALLOW
467,ALLOW
468,ALLOW
469,BLOCK
470,ALLOW
471,ALLOW
472,ALLOW
473,ALLOW
474,BLOCK
475,BLOCK
476,BLOCK
477,ALLOW
478,BLOCK
479,BLOCK
480,ALLOW
481,ALLOW
482,BLOCK
483,ALLOW
484,BLOCK
485,ALLOW
486,ALLOW
487,ALLOW
488,BLOCK
489,ALLOW
490,BLOCK
491,BLOCK
492,BLOCK
493,ALLOW
494,BLOCK
495,ALLOW
496,BLOCK
497,BLOCK
498,BLOCK
499,BLOCK
