seq,decision
0,ALLOW
1,ALLOW
2,BLOCK
3,BLOCK
4,BLOCK
5,ALLOW
6,ALLOW
7,ALLOW
8,ALLOW
9,ALLOW
10,BLOCK
11,ALLOW
12,ALLOW
13,BLOCK
14,ALLOW
15,ALLOW
16,ALLOW
17,ALLOW
18,ALLOW
19,ALLOW
20,ALLOW
21,ALLOW
22,ALLOW
23,BLOCK
24,BLOCK
25,ALLOW
26,ALLOW
27,BLOCK
28,ALLOW
29,ALLOW
30,ALLOW
31,ALLOW
32,ALLOW
33,ALLOW
34,ALLOW
35,ALLOW
36,BLOCK
37,BLOCK
38,ALLOW
39,BLOCK
40,BLOCK
41,BLOCK
42,ALLOW
43,ALLOW
44,ALLOW
45,ALLOW
46,ALLOW
47,BLOCK
48,ALLOW
49,ALLOW
50,ALLOW
51,ALLOW
52,BLOCK
53,ALLOW
54,ALLOW
55,ALLOW
56,BLOCK
57,ALLOW
58,ALLOW
59,BLOCK
60,ALLOW
61,ALLOW
62,ALLOW
63,ALLOW
64,ALLOW
65,ALLOW
66,ALLOW
67,BLOCK
68,ALLOW
69,ALLOW
70,BLOCK
71,BLOCK
72,BLOCK
73,ALLOW
74,ALLOW
75,BLOCK
76,BLOCK
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,BLOCK
82,BLOCK
83,ALLOW
84,ALLOW
85,ALLOW
86,ALLOW
87,BLOCK
88,ALLOW
89,ALLOW
90,ALLOW
91,BLOCK
92,ALLOW
93,BLOCK
94,ALLOW
95,BLOCK
96,ALLOW
97,ALLOW
98,BLOCK
99,BLOCK
100,ALLOW
101,ALLOW
102,ALLOW
103,ALLOW
104,BLOCK
105,BLOCK
106,ALLOW
107,ALLOW
108,BLOCK
109,BLOCK
110,BLOCK
111,ALLOW
112,ALLOW
113,ALLOW
114,ALLOW
115,BLOCK
116,ALLOW
117,BLOCK
118,BLOCK
119,ALLOW
120,BLOCK
121,BLOCK
122,ALLOW
123,ALLOW
124,ALLOW
125,ALLOW
126,ALLOW
127,ALLOW
128,BLOCK
129,ALLOW
130,ALLOW
131,BLOCK
132,ALLOW
133,ALLOW
134,ALLOW
135,BLOCK
136,BLOCK
137,ALLOW
138,BLOCK
139,BLOCK
140,ALLOW
141,BLOCK
142,BLOCK
143,ALLOW
144,ALLOW
145,ALLOW
146,BLOCK
147,BLOCK
148,ALLOW
149,ALLOW
150,ALLOW
151,ALLOW
152,ALLOW
153,ALLOW
154,ALLOW
155,ALLOW
156,ALLOW
157,ALLOW
158,ALLOW
159,BLOCK
160,ALLOW
161,ALLOW
162,ALLOW
163,BLOCK
164,ALLOW
165,ALLOW
166,ALLOW
167,ALLOW
168,ALLOW
169,ALLOW
170,ALLOW
171,ALLOW
172,BLOCK
173,ALLOW
174,ALLOW
175,ALLOW
176,ALLOW
177,ALLOW
178,ALLOW
179,ALLOW
180,ALLOW
181,BLOCK
182,ALLOW
183,ALLOW
184,BLOCK
185,ALLOW
186,ALLOW
187,ALLOW
188,BLOCK
189,BLOCK
190,ALLOW
191,BLOCK
192,ALLOW
193,ALLOW
194,BLOCK
195,BLOCK
196,ALLOW
197,BLOCK
198,ALLOW
199,ALLOW
200,ALLOW
201,ALLOW
202,BLOCK
203,BLOCK
204,ALLOW
205,BLOCK
206,BLOCK
207,BLOCK
208,ALLOW
209,BLOCK
210,ALLOW
211,ALLOW
212,BLOCK
213,ALLOW
214,ALLOW
215,ALLOW
216,ALLOW
217,BLOCK
218,BLOCK
219,ALLOW
220,ALLOW
221,BLOCK
222,BLOCK
223,BLOCK
224,ALLOW
225,BLOCK
226,ALLOW
227,BLOCK
228,ALLOW
229,ALLOW
230,ALLOW
231,BLOCK
232,BLOCK
233,ALLOW
234,BLOCK
235,ALLOW
236,ALLOW
237,ALLOW
238,BLOCK
239,ALLOW
240,BLOCK
241,BLOCK
242,ALLOW
243,ALLOW
244,ALLOW
245,ALLOW
246,ALLOW
247,BLOCK
248,BLOCK
249,BLOCK
250,BLOCK
251,ALLOW
252,ALLOW
253,ALLOW
254,ALLOW
255,ALLOW
256,ALLOW
257,ALLOW
258,ALLOW
259,ALLOW
260,ALLOW
261,ALLOW
262,BLOCK
263,BLOCK
264,ALLOW
265,BLOCK
266,ALLOW
267,BLOCK
268,BLOCK
269,ALLOW
270,ALLOW
271,ALLOW
272,ALLOW
273,ALLOW
274,ALLOW
275,ALLOW
276,BLOCK
277,BLOCK
278,BLOCK
279,ALLOW
280,ALLOW
281,ALLOW
282,ALLOW
283,ALLOW
284,ALLOW
285,ALLOW
286,BLOCK
287,ALLOW
288,BLOCK
289,ALLOW
290,BLOCK
291,BLOCK
292,ALLOW
293,ALLOW
294,BLOCK
295,ALLOW
296,ALLOW
297,BLOCK
298,ALLOW
299,ALLOW
300,ALLOW
301,ALLOW
302,BLOCK
303,ALLOW
304,ALLOW
305,ALLOW
306,ALLOW
307,BLOCK
308,ALLOW
309,ALLOW
310,ALLOW
311,BLOCK
312,BLOCK
313,BLOCK
314,ALLOW
315,BLOCK
316,BLOCK
317,ALLOW
318,BLOCK
319,ALLOW
320,ALLOW
321,BLOCK
322,ALLOW
323,ALLOW
324,BLOCK
325,BLOCK
326,ALLOW
327,BLOCK
328,BLOCK
329,BLOCK
330,ALLOW
331,ALLOW
332,ALLOW
333,BLOCK
334,BLOCK
335,ALLOW
336,ALLOW
337,BLOCK
338,ALLOW
339,BLOCK
340,BLOCK
341,BLOCK
342,BLOCK
343,ALLOW
344,ALLOW
345,ALLOW
346,BLOCK
347,BLOCK
348,ALLOW
349,BLOCK
350,ALLOW
351,ALLOW
352,BLOCK
353,ALLOW
354,ALLOW
355,ALLOW
356,ALLOW
357,BLOCK
358,BLOCK
359,BLOCK
360,ALLOW
361,BLOCK
362,ALLOW
363,ALLOW
364,BLOCK
365,BLOCK
366,ALLOW
367,ALLOW
368,BLOCK
369,BLOCK
370,ALLOW
371,ALLOW
372,BLOCK
373,ALLOW
374,ALLOW
375,ALLOW
376,ALLOW
377,BLOCK
378,BLOCK
379,ALLOW
380,ALLOW
381,BLOCK
382,ALLOW
383,BLOCK
384,ALLOW
385,ALLOW
386,ALLOW
387,BLOCK
388,ALLOW
389,BLOCK
390,ALLOW
391,BLOCK
392,ALLOW
393,ALLOW
394,ALLOW
395,BLOCK
396,ALLOW
397,BLOCK
398,ALLOW
399,BLOCK
400,ALLOW
401,ALLOW
402,BLOCK
403,BLOCK
404,ALLOW
405,ALLOW
406,BLOCK
407,ALLOW
408,BLOCK
409,BLOCK
410,ALLOW
411,ALLOW
412,ALLOW
413,ALLOW
414,BLOCK
415,BLOCK
416,BLOCK
417,ALLOW
418,ALLOW
419,BLOCK
420,ALLOW
421,BLOCK
422,ALLOW
423,ALLOW
424,BLOCK
425,ALLOW
426,ALLOW
427,BLOCK
428,ALLOW
429,ALLOW
430,BLOCK
431,BLOCK
432,BLOCK
433,ALLOW
434,ALLOW
435,BLOCK
436,BLOCK
437,ALLOW
438,ALLOW
439,BLOCK
440,BLOCK
441,ALLOW
442,ALLOW
443,BLOCK
444,ALLOW
445,ALLOW
446,BLOCK
447,ALLOW
448,BLOCK
449,ALLOW
450,BLOCK
451,ALLOW
452,ALLOW
453,ALLOW
454,BLOCK
455,ALLOW
456,BLOCK
457,ALLOW
458,ALLOW
459,ALLOW
460,BLOCK
461,BLOCK
462,BLOCK
463,ALLOW
464,BLOCK
465,BLOCK
466,ALLOW
467,ALLOW
468,ALLOW
469,BLOCK
470,ALLOW
471,ALLOW
472,BLOCK
473,ALLOW
474,ALLOW
475,BLOCK
476,ALLOW
477,ALLOW
478,ALLOW
479,ALLOW
480,ALLOW
481,ALLOW
482,ALLOW
483,ALLOW
484,BLOCK
485,ALLOW
486,ALLOW
487,ALLOW
488,ALLOW
489,ALLOW
490,BLOCK
491,ALLOW
492,BLOCK
493,BLOCK
494,ALLOW
495,ALLOW
496,ALLOW
497,ALLOW
498,ALLOW
499,ALLOW
500,ALLOW
501,ALLOW
502,BLOCK
503,ALLOW
504,BLOCK
505,ALLOW
506,ALLOW
507,BLOCK
508,ALLOW
509,ALLOW
510,ALLOW
511,ALLOW
512,BLOCK
513,ALLOW
514,BLOCK
515,ALLOW
516,ALLOW
517,ALLOW
518,ALLOW
519,BLOCK
520,ALLOW
521,BLOCK
522,ALLOW
523,BLOCK
524,BLOCK
525,ALLOW
526,BLOCK
527,ALLOW
528,ALLOW
529,ALLOW
530,BLOCK
531,ALLOW
532,BLOCK
