seq,decision
0,BLOCK
1,BLOCK
2,BLOCK
3,ALLOW
4,ALLOW
5,BLOCK
6,BLOCK
7,ALLOW
8,BLOCK
9,ALLOW
10,BLOCK
11,ALLOW
12,ALLOW
13,ALLOW
14,BLOCK
15,BLOCK
16,ALLOW
17,ALLOW
18,ALLOW
19,BLOCK
20,BLOCK
21,BLOCK
22,BLOCK
23,ALLOW
24,BLOCK
25,BLOCK
26,ALLOW
27,ALLOW
28,BLOCK
29,BLOCK
30,BLOCK
31,ALLOW
32,BLOCK
33,BLOCK
34,BLOCK
35,ALLOW
36,BLOCK
37,ALLOW
38,ALLOW
39,BLOCK
40,BLOCK
41,BLOCK
42,BLOCK
43,ALLOW
44,BLOCK
45,ALLOW
46,BLOCK
47,ALLOW
48,ALLOW
49,BLOCK
50,ALLOW
51,ALLOW
52,ALLOW
53,ALLOW
54,ALLOW
55,BLOCK
56,BLOCK
57,ALLOW
58,ALLOW
59,BLOCK
60,BLOCK
61,BLOCK
62,BLOCK
63,ALLOW
64,ALLOW
65,ALLOW
66,ALLOW
67,BLOCK
68,BLOCK
69,BLOCK
70,BLOCK
71,ALLOW
72,BLOCK
73,ALLOW
74,ALLOW
75,BLOCK
76,BLOCK
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,BLOCK
82,ALLOW
83,BLOCK
84,ALLOW
85,BLOCK
86,BLOCK
87,BLOCK
88,ALLOW
89,BLOCK
90,BLOCK
91,ALLOW
92,BLOCK
93,BLOCK
94,BLOCK
95,BLOCK
96,ALLOW
97,BLOCK
98,BLOCK
99,BLOCK
100,BLOCK
101,BLOCK
102,ALLOW
103,BLOCK
104,BLOCK
105,BLOCK
106,BLOCK
107,BLOCK
108,BLOCK
109,ALLOW
110,ALLOW
111,ALLOW
112,ALLOW
113,ALLOW
114,ALLOW
115,BLOCK
116,BLOCK
117,BLOCK
118,ALLOW
119,ALLOW
120,BLOCK
121,BLOCK
122,BLOCK
123,ALLOW
124,ALLOW
125,ALLOW
126,ALLOW
127,ALLOW
128,BLOCK
129,BLOCK
130,BLOCK
131,ALLOW
132,BLOCK
133,BLOCK
134,ALLOW
135,ALLOW
136,BLOCK
137,BLOCK
138,BLOCK
139,ALLOW
140,BLOCK
141,BLOCK
142,BLOCK
143,BLOCK
144,ALLOW
145,BLOCK
146,ALLOW
147,BLOCK
148,BLOCK
149,BLOCK
150,ALLOW
151,BLOCK
152,ALLOW
153,BLOCK
154,ALLOW
155,BLOCK
156,BLOCK
157,BLOCK
158,BLOCK
159,BLOCK
160,ALLOW
161,ALLOW
162,BLOCK
163,ALLOW
164,BLOCK
165,BLOCK
166,BLOCK
167,BLOCK
168,ALLOW
169,BLOCK
170,BLOCK
171,BLOCK
172,BLOCK
173,BLOCK
174,BLOCK
175,BLOCK
176,BLOCK
177,ALLOW
178,BLOCK
179,BLOCK
180,ALLOW
181,ALLOW
182,ALLOW
183,BLOCK
184,ALLOW
185,BLOCK
186,BLOCK
187,BLOCK
188,BLOCK
189,BLOCK
190,ALLOW
191,BLOCK
192,BLOCK
193,ALLOW
194,ALLOW
195,ALLOW
196,BLOCK
197,ALLOW
198,BLOCK
199,BLOCK
200,BLOCK
201,BLOCK
202,BLOCK
203,BLOCK
204,BLOCK
205,BLOCK
206,ALLOW
207,ALLOW
208,BLOCK
209,ALLOW
210,BLOCK
211,BLOCK
212,BLOCK
213,ALLOW
214,BLOCK
215,ALLOW
216,BLOCK
217,ALLOW
218,ALLOW
219,BLOCK
220,BLOCK
221,BLOCK
222,ALLOW
223,BLOCK
224,ALLOW
225,BLOCK
226,ALLOW
227,BLOCK
228,BLOCK
229,ALLOW
230,ALLOW
231,BLOCK
232,ALLOW
233,BLOCK
234,BLOCK
235,BLOCK
236,BLOCK
237,BLOCK
238,ALLOW
239,ALLOW
240,BLOCK
241,BLOCK
242,BLOCK
243,BLOCK
244,BLOCK
245,BLOCK
246,BLOCK
247,BLOCK
248,ALLOW
249,ALLOW
250,BLOCK
251,BLOCK
252,ALLOW
253,BLOCK
254,BLOCK
255,BLOCK
256,BLOCK
257,ALLOW
258,BLOCK
259,BLOCK
260,ALLOW
261,ALLOW
262,BLOCK
263,BLOCK
264,BLOCK
265,ALLOW
266,BLOCK
267,ALLOW
268,ALLOW
269,ALLOW
270,BLOCK
271,ALLOW
272,ALLOW
273,ALLOW
274,BLOCK
275,BLOCK
276,ALLOW
277,BLOCK
278,BLOCK
279,ALLOW
280,BLOCK
281,ALLOW
282,ALLOW
283,ALLOW
284,BLOCK
285,BLOCK
286,BLOCK
287,BLOCK
288,BLOCK
289,ALLOW
290,ALLOW
291,BLOCK
292,ALLOW
293,ALLOW
294,BLOCK
295,ALLOW
296,BLOCK
297,BLOCK
298,BLOCK
299,ALLOW
300,ALLOW
301,BLOCK
302,BLOCK
303,ALLOW
304,BLOCK
305,BLOCK
306,BLOCK
307,ALLOW
308,ALLOW
309,BLOCK
310,ALLOW
311,ALLOW
312,ALLOW
313,ALLOW
314,BLOCK
315,ALLOW
316,ALLOW
317,BLOCK
318,BLOCK
319,BLOCK
320,BLOCK
321,ALLOW
322,BLOCK
323,BLOCK
324,BLOCK
325,BLOCK
326,BLOCK
327,BLOCK
328,ALLOW
329,BLOCK
330,BLOCK
331,ALLOW
332,BLOCK
333,BLOCK
334,BLOCK
335,ALLOW
336,ALLOW
337,ALLOW
338,ALLOW
339,BLOCK
340,ALLOW
341,BLOCK
342,ALLOW
343,BLOCK
344,BLOCK
345,ALLOW
346,BLOCK
347,ALLOW
348,ALLOW
349,ALLOW
350,BLOCK
351,BLOCK
352,ALLOW
353,ALLOW
354,BLOCK
355,ALLOW
356,BLOCK
357,ALLOW
358,BLOCK
359,BLOCK
360,BLOCK
361,BLOCK
362,ALLOW
363,BLOCK
364,ALLOW
365,BLOCK
366,ALLOW
367,ALLOW
368,BLOCK
369,ALLOW
370,ALLOW
371,BLOCK
372,BLOCK
373,BLOCK
374,ALLOW
375,BLOCK
376,BLOCK
377,ALLOW
378,BLOCK
379,BLOCK
380,ALLOW
381,BLOCK
382,BLOCK
383,BLOCK
384,ALLOW
385,ALLOW
386,ALLOW
387,BLOCK
388,ALLOW
389,BLOCK
390,ALLOW
391,BLOCK
392,BLOCK
393,BLOCK
394,BLOCK
395,ALLOW
396,ALLOW
397,ALLOW
398,BLOCK
399,ALLOW
400,ALLOW
401,ALLOW
402,BLOCK
403,ALLOW
404,BLOCK
405,BLOCK
406,ALLOW
407,BLOCK
408,BLOCK
409,BLOCK
410,BLOCK
411,ALLOW
412,BLOCK
413,BLOCK
414,BLOCK
415,BLOCK
416,BLOCK
417,ALLOW
418,BLOCK
419,ALLOW
420,BLOCK
421,ALLOW
422,BLOCK
423,BLOCK
424,BLOCK
425,BLOCK
426,ALLOW
427,BLOCK
428,BLOCK
429,BLOCK
430,BLOCK
431,BLOCK
432,BLOCK
433,ALLOW
434,ALLOW
435,BLOCK
436,BLOCK
437,BLOCK
438,BLOCK
439,BLOCK
440,BLOCK
441,ALLOW
442,BLOCK
443,BLOCK
444,ALLOW
445,BLOCK
446,BLOCK
447,BLOCK
448,BLOCK
449,BLOCK
450,BLOCK
451,ALLOW
452,BLOCK
453,ALLOW
454,ALLOW
455,BLOCK
456,BLOCK
457,BLOCK
458,ALLOW
459,BLOCK
460,ALLOW
461,ALLOW
462,ALLOW
463,BLOCK
464,BLOCK
465,ALLOW
466,BLOCK
467,BLOCK
468,BLOCK
469,BLOCK
470,BLOCK
471,BLOCK
472,BLOCK
473,ALLOW
474,ALLOW
475,ALLOW
476,BLOCK
477,ALLOW
478,BLOCK
479,BLOCK
480,BLOCK
481,BLOCK
482,BLOCK
483,BLOCK
484,ALLOW
485,BLOCK
486,BLOCK
487,BLOCK
488,BLOCK
489,ALLOW
490,BLOCK
491,BLOCK
492,ALLOW
493,ALLOW
494,ALLOW
495,ALLOW
496,ALLOW
497,ALLOW
498,ALLOW
499,BLOCK
