seq,decision
0,ALLOW
1,ALLOW
2,ALLOW
3,ALLOW
4,BLOCK
5,ALLOW
6,ALLOW
7,BLOCK
8,BLOCK
9,BLOCK
10,ALLOW
11,BLOCK
12,ALLOW
13,ALLOW
14,ALLOW
15,BLOCK
16,BLOCK
17,BLOCK
18,BLOCK
19,ALLOW
20,ALLOW
21,BLOCK
22,ALLOW
23,BLOCK
24,BLOCK
25,BLOCK
26,ALLOW
27,ALLOW
28,BLOCK
29,ALLOW
30,BLOCK
31,BLOCK
32,BLOCK
33,ALLOW
34,BLOCK
35,ALLOW
36,ALLOW
37,ALLOW
38,BLOCK
39,ALLOW
40,BLOCK
41,BLOCK
42,BLOCK
43,BLOCK
44,BLOCK
45,BLOCK
46,ALLOW
47,BLOCK
48,ALLOW
49,ALLOW
50,ALLOW
51,ALLOW
52,BLOCK
53,BLOCK
54,BLOCK
55,ALLOW
56,ALLOW
57,BLOCK
58,BLOCK
59,BLOCK
60,ALLOW
61,ALLOW
62,ALLOW
63,ALLOW
64,BLOCK
65,BLOCK
66,ALLOW
67,BLOCK
68,BLOCK
69,BLOCK
70,BLOCK
71,BLOCK
72,ALLOW
73,BLOCK
74,BLOCK
75,BLOCK
76,BLOCK
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,BLOCK
82,ALLOW
83,ALLOW
84,ALLOW
85,ALLOW
86,BLOCK
87,ALLOW
88,ALLOW
89,ALLOW
90,ALLOW
91,BLOCK
92,ALLOW
93,BLOCK
94,BLOCK
95,BLOCK
96,BLOCK
97,BLOCK
98,ALLOW
99,BLOCK
100,BLOCK
101,ALLOW
102,ALLOW
103,BLOCK
104,ALLOW
105,ALLOW
106,BLOCK
107,BLOCK
108,BLOCK
109,ALLOW
110,BLOCK
111,BLOCK
112,ALLOW
113,ALLOW
114,BLOCK
115,BLOCK
116,BLOCK
117,BLOCK
118,ALLOW
119,ALLOW
120,ALLOW
121,BLOCK
122,BLOCK
123,BLOCK
124,BLOCK
125,BLOCK
126,BLOCK
127,ALLOW
128,BLOCK
129,ALLOW
130,ALLOW
131,BLOCK
132,BLOCK
133,BLOCK
134,ALLOW
135,BLOCK
136,BLOCK
137,BLOCK
138,BLOCK
139,ALLOW
140,ALLOW
141,ALLOW
142,BLOCK
143,ALLOW
144,BLOCK
145,ALLOW
146,ALLOW
147,BLOCK
148,ALLOW
149,BLOCK
150,ALLOW
151,BLOCK
152,BLOCK
153,ALLOW
154,ALLOW
155,ALLOW
156,ALLOW
157,BLOCK
158,ALLOW
159,ALLOW
160,BLOCK
161,BLOCK
162,BLOCK
163,BLOCK
164,ALLOW
165,BLOCK
166,BLOCK
167,BLOCK
168,ALLOW
169,ALLOW
170,ALLOW
171,ALLOW
172,BLOCK
173,ALLOW
174,BLOCK
175,ALLOW
176,ALLOW
177,ALLOW
178,ALLOW
179,BLOCK
180,ALLOW
181,BLOCK
182,ALLOW
183,ALLOW
184,ALLOW
185,ALLOW
186,ALLOW
187,BLOCK
188,BLOCK
189,BLOCK
190,BLOCK
191,BLOCK
192,BLOCK
193,BLOCK
194,ALLOW
195,ALLOW
196,ALLOW
197,BLOCK
198,ALLOW
199,BLOCK
200,ALLOW
201,BLOCK
202,BLOCK
203,ALLOW
204,BLOCK
205,BLOCK
206,ALLOW
207,ALLOW
208,BLOCK
209,ALLOW
210,BLOCK
211,BLOCK
212,BLOCK
213,ALLOW
214,BLOCK
215,ALLOW
216,ALLOW
217,BLOCK
218,BLOCK
219,ALLOW
220,BLOCK
221,BLOCK
222,ALLOW
223,BLOCK
224,ALLOW
225,BLOCK
226,BLOCK
227,ALLOW
228,BLOCK
229,BLOCK
230,ALLOW
231,ALLOW
232,ALLOW
233,ALLOW
234,BLOCK
235,BLOCK
236,BLOCK
237,BLOCK
238,ALLOW
239,ALLOW
240,ALLOW
241,BLOCK
242,ALLOW
243,ALLOW
244,BLOCK
245,ALLOW
246,BLOCK
247,ALLOW
248,BLOCK
249,ALLOW
250,BLOCK
251,BLOCK
252,ALLOW
253,BLOCK
254,ALLOW
255,ALLOW
256,ALLOW
257,BLOCK
258,BLOCK
259,ALLOW
260,ALLOW
261,BLOCK
262,BLOCK
263,BLOCK
264,BLOCK
265,BLOCK
266,ALLOW
267,ALLOW
268,BLOCK
269,BLOCK
270,ALLOW
271,ALLOW
272,BLOCK
273,BLOCK
274,ALLOW
275,ALLOW
276,ALLOW
277,BLOCK
278,BLOCK
279,BLOCK
280,ALLOW
281,ALLOW
282,ALLOW
283,ALLOW
284,ALLOW
285,BLOCK
286,ALLOW
287,ALLOW
288,BLOCK
289,ALLOW
290,ALLOW
291,BLOCK
292,BLOCK
293,ALLOW
294,BLOCK
295,BLOCK
296,BLOCK
297,ALLOW
298,ALLOW
299,ALLOW
300,ALLOW
301,BLOCK
302,BLOCK
303,BLOCK
304,ALLOW
305,BLOCK
306,BLOCK
307,ALLOW
308,ALLOW
309,BLOCK
310,ALLOW
311,BLOCK
312,BLOCK
313,ALLOW
314,BLOCK
315,ALLOW
316,BLOCK
317,BLOCK
318,ALLOW
319,ALLOW
320,ALLOW
321,ALLOW
322,BLOCK
323,BLOCK
324,BLOCK
325,BLOCK
326,BLOCK
327,BLOCK
328,ALLOW
329,BLOCK
330,BLOCK
331,ALLOW
332,BLOCK
333,ALLOW
334,BLOCK
335,BLOCK
336,BLOCK
337,BLOCK
338,ALLOW
339,ALLOW
340,ALLOW
341,BLOCK
342,BLOCK
343,BLOCK
344,BLOCK
345,BLOCK
346,BLOCK
347,BLOCK
348,ALLOW
349,BLOCK
350,BLOCK
351,ALLOW
352,BLOCK
353,BLOCK
354,ALLOW
355,BLOCK
356,ALLOW
357,BLOCK
358,BLOCK
359,ALLOW
360,ALLOW
361,ALLOW
362,ALLOW
363,BLOCK
364,ALLOW
365,ALLOW
366,ALLOW
367,BLOCK
368,ALLOW
369,BLOCK
370,ALLOW
371,ALLOW
372,BLOCK
373,BLOCK
374,ALLOW
375,BLOCK
376,BLOCK
377,BLOCK
378,BLOCK
379,BLOCK
380,BLOCK
381,ALLOW
382,BLOCK
383,ALLOW
384,ALLOW
385,ALLOW
386,BLOCK
387,ALLOW
388,ALLOW
389,ALLOW
390,BLOCK
391,BLOCK
392,ALLOW
393,ALLOW
394,BLOCK
395,BLOCK
396,BLOCK
397,BLOCK
398,ALLOW
399,ALLOW
400,BLOCK
401,BLOCK
402,ALLOW
403,BLOCK
404,BLOCK
405,BLOCK
406,BLOCK
407,ALLOW
408,ALLOW
409,BLOCK
410,ALLOW
411,ALLOW
412,BLOCK
413,BLOCK
414,BLOCK
415,BLOCK
416,ALLOW
417,BLOCK
418,ALLOW
419,BLOCK
420,ALLOW
421,ALLOW
422,BLOCK
423,BLOCK
424,BLOCK
425,ALLOW
426,ALLOW
427,BLOCK
428,ALLOW
429,ALLOW
430,BLOCK
431,ALLOW
432,ALLOW
433,BLOCK
434,ALLOW
435,ALLOW
436,ALLOW
437,BLOCK
438,ALLOW
439,ALLOW
440,BLOCK
441,ALLOW
442,ALLOW
443,BLOCK
444,ALLOW
445,ALLOW
446,ALLOW
447,BLOCK
448,BLOCK
449,BLOCK
450,ALLOW
451,ALLOW
452,ALLOW
453,ALLOW
454,ALLOW
455,ALLOW
456,ALLOW
457,ALLOW
458,BLOCK
459,BLOCK
460,BLOCK
461,ALLOW
462,ALLOW
463,ALLOW
464,ALLOW
465,BLOCK
466,ALLOW
467,ALLOW
468,ALLOW
469,ALLOW
470,ALLOW
471,BLOCK
472,BLOCK
473,BLOCK
474,BLOCK
475,ALLOW
476,BLOCK
477,ALLOW
478,BLOCK
479,ALLOW
480,BLOCK
481,BLOCK
482,BLOCK
483,BLOCK
484,ALLOW
485,ALLOW
486,BLOCK
487,ALLOW
488,ALLOW
489,ALLOW
490,ALLOW
491,BLOCK
492,BLOCK
493,BLOCK
494,BLOCK
495,ALLOW
496,ALLOW
497,ALLOW
498,ALLOW
499,ALLOW
500,ALLOW
501,ALLOW
502,BLOCK
503,ALLOW
504,BLOCK
505,BLOCK
506,BLOCK
507,ALLOW
508,BLOCK
509,ALLOW
510,BLOCK
511,BLOCK
512,BLOCK
513,BLOCK
514,ALLOW
515,ALLOW
516,BLOCK
517,ALLOW
518,BLOCK
519,ALLOW
520,BLOCK
521,ALLOW
522,ALLOW
523,BLOCK
524,BLOCK
525,BLOCK
526,BLOCK
527,ALLOW
528,BLOCK
529,BLOCK
530,BLOCK
531,ALLOW
532,ALLOW
