seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,0.000000,ALLOW
5,0.000000,ALLOW
6,0.000000,ALLOW
7,2.000000,ALLOW
8,1.800000,ALLOW
9,3.620000,ALLOW
10,5.258000,ALLOW
11,6.732200,ALLOW
12,8.058980,ALLOW
13,7.253082,ALLOW
14,8.527774,ALLOW
15,7.674996,ALLOW
16,8.907497,ALLOW
17,10.016747,ALLOW
18,11.015072,ALLOW
19,11.913565,ALLOW
20,12.722209,ALLOW
21,11.449988,ALERT
22,12.304989,ALLOW
23,13.074490,ALLOW
24,11.767041,ALLOW
25,10.590337,ALLOW
26,9.531303,ALLOW
27,10.578173,ALLOW
28,11.520356,ALLOW
29,12.368320,ALLOW
30,13.131488,ALLOW
31,13.818339,ALLOW
32,12.436505,ALLOW
33,13.192855,ALLOW
34,11.873569,ALLOW
35,10.686212,ALLOW
36,11.617591,ALLOW
37,12.455832,ALLOW
38,11.210249,ALLOW
39,10.089224,ALLOW
40,9.080302,ALLOW
41,10.172271,ALLOW
42,11.155044,ALLOW
43,10.039540,ALLOW
44,9.035586,ALLOW
45,10.132027,ALLOW
46,11.118825,ALLOW
47,12.006942,ALLOW
48,12.806248,ALLOW
49,13.525623,ALLOW
50,12.173061,ALLOW
51,10.955755,ALLOW
52,11.860179,ALLOW
53,12.674161,ALLOW
54,13.406745,ALLOW
55,14.066071,ALLOW
56,14.659464,ALLOW
57,15.193517,ALLOW
58,15.674166,ALLOW
59,14.106749,ALLOW
60,14.696074,ALLOW
61,13.226467,ALLOW
62,13.903820,ALLOW
63,12.513438,ALLOW
64,11.262094,ALLOW
65,10.135885,ALLOW
66,11.122296,ALLOW
67,12.010067,ALLOW
68,12.809060,ALLOW
69,13.528154,ALLOW
70,12.175339,ALLOW
71,10.957805,ALLOW
72,11.862024,ALLOW
73,12.675822,ALLOW
74,13.408240,ALLOW
75,14.067416,ALLOW
76,12.660674,ALLOW
77,13.394607,ALLOW
78,12.055146,ALLOW
79,10.849631,ALLOW
80,11.764668,ALLOW
81,12.588201,ALLOW
82,13.329381,ALLOW
83,13.996443,ALLOW
84,14.596799,ALLOW
85,15.137119,ALLOW
86,13.623407,ALLOW
87,12.261066,ALLOW
88,11.034960,ALLOW
89,9.931464,ALLOW
90,10.938317,ALLOW
91,9.844486,ALLOW
92,10.860037,ALLOW
93,9.774033,ALLOW
94,10.796630,ALLOW
95,9.716967,ALLOW
96,10.745270,ALLOW
97,9.670743,ALLOW
98,10.703669,ALLOW
99,9.633302,ALLOW
100,10.669972,ALLOW
101,11.602975,ALLOW
102,12.442677,ALLOW
103,13.198409,ALLOW
104,11.878569,ALLOW
105,12.690712,ALLOW
106,11.421641,ALLOW
107,12.279476,ALLOW
108,13.051529,ALLOW
109,11.746376,ALLOW
110,10.571738,ALLOW
111,9.514565,ALLOW
112,8.563108,ALLOW
113,9.706797,ALLOW
114,10.736118,ALLOW
115,9.662506,ALLOW
116,10.696255,ALLOW
117,11.626630,ALLOW
118,12.463967,ALLOW
119,13.217570,ALLOW
120,11.895813,ALLOW
121,10.706232,ALLOW
122,9.635609,ALLOW
123,10.672048,ALLOW
124,9.604843,ALLOW
125,8.644359,ALLOW
126,9.779923,ALLOW
127,8.801930,ALLOW
128,7.921737,ALLOW
129,7.129564,ALLOW
130,6.416607,ALLOW
131,5.774947,ALLOW
132,5.197452,ALLOW
133,6.677707,ALLOW
134,8.009936,ALLOW
135,9.208942,ALLOW
136,10.288048,ALLOW
137,11.259243,ALLOW
138,12.133319,ALLOW
139,12.919987,ALLOW
140,13.627988,ALLOW
141,12.265190,ALLOW
142,11.038671,ALLOW
143,11.934804,ALLOW
144,10.741323,ALLOW
145,9.667191,ALLOW
146,10.700472,ALLOW
147,9.630425,ALLOW
148,8.667382,ALLOW
149,7.800644,ALLOW
150,9.020580,ALLOW
151,10.118522,ALLOW
152,11.106669,ALLOW
153,11.996002,ALLOW
154,12.796402,ALLOW
155,13.516762,ALLOW
156,12.165086,ALLOW
157,10.948577,ALLOW
158,9.853720,ALLOW
159,8.868348,ALLOW
160,7.981513,ALLOW
161,7.183362,ALLOW
162,8.465025,ALLOW
163,9.618523,ALLOW
164,8.656671,ALLOW
165,7.791003,ALLOW
166,9.011903,ALLOW
167,8.110713,ALLOW
168,7.299642,ALLOW
169,8.569677,ALLOW
170,9.712710,ALLOW
171,10.741439,ALLOW
172,11.667295,ALLOW
173,12.500565,ALLOW
174,11.250509,ALLOW
175,10.125458,ALLOW
176,11.112912,ALLOW
177,12.001621,ALLOW
178,12.801459,ALLOW
179,11.521313,ALLOW
180,12.369182,ALLOW
181,13.132263,ALLOW
182,13.819037,ALLOW
183,14.437133,ALLOW
184,14.993420,ALLOW
185,13.494078,ALLOW
186,14.144670,ALLOW
187,14.730203,ALLOW
188,15.257183,ALLOW
189,15.731465,ALLOW
190,14.158318,ALLOW
191,14.742486,ALLOW
192,15.268238,ALLOW
193,15.741414,ALLOW
194,14.167273,ALLOW
195,12.750545,ALLOW
196,11.475491,ALLOW
